# R_Bohr c0_mEh c1_mEh c2_mEh c3_mEh c4_mEh c5_mEh c6_mEh c7_mEh c8_mEh c9_mEh c10_mEh c11_mEh c12_mEh c13_mEh c14_mEh c15_mEh c16_mEh c17_mEh c18_mEh
 8.32464900e+00 -4.21306175e-01 -8.23570869e-02 -1.96423475e-01 -1.05661154e-01 -2.30491812e-02 -3.46096106e-02 -1.34200348e-02  1.92478531e-03 -1.75810079e-03 -7.97653181e-04  4.15188327e-03 -1.13116879e-02 -7.43635943e-03 -5.32875922e-03 -8.19023380e-04 -3.31904058e-03 -2.35933744e-03  1.19086749e-02  3.50182528e-03
 8.37675400e+00 -4.11091741e-01 -7.43984063e-02 -1.97593523e-01 -9.79198513e-02 -2.53127686e-02 -3.31527814e-02 -1.39689247e-02  2.08900770e-03 -1.59971025e-03 -4.87126319e-04  4.11154460e-03 -1.07545885e-02 -7.35937988e-03 -5.83708549e-03 -1.03291450e-03 -3.41096522e-03 -2.12318276e-03  1.16274188e-02  3.43494083e-03
 8.42885800e+00 -4.00776351e-01 -6.71073914e-02 -1.97831843e-01 -9.06602227e-02 -2.71410640e-02 -3.17407949e-02 -1.44339463e-02  2.27315195e-03 -1.42327881e-03 -1.66916836e-04  4.10052304e-03 -1.02340113e-02 -7.31093441e-03 -6.30489578e-03 -1.22155459e-03 -3.52984158e-03 -1.87272724e-03  1.13424561e-02  3.34940733e-03
 8.48096200e+00 -3.90410438e-01 -6.04346597e-02 -1.97258035e-01 -8.38549670e-02 -2.85833547e-02 -3.03740637e-02 -1.48222868e-02  2.47357710e-03 -1.23385233e-03  1.61037216e-04  4.11683114e-03 -9.75031631e-03 -7.28870512e-03 -6.73382316e-03 -1.38753914e-03 -3.67268056e-03 -1.61180433e-03  1.10568518e-02  3.24690477e-03
 8.53306600e+00 -3.80038227e-01 -5.43340725e-02 -1.95979388e-01 -7.74778649e-02 -2.96838298e-02 -2.90525672e-02 -1.51403584e-02  2.68664462e-03 -1.03618737e-03  4.94729312e-04  4.15834126e-03 -9.30330214e-03 -7.29014815e-03 -7.12581402e-03 -1.53344949e-03 -3.83635145e-03 -1.34414514e-03  1.07732352e-02  3.12938439e-03
 8.58517000e+00 -3.69698249e-01 -4.87624445e-02 -1.94092165e-01 -7.15036960e-02 -3.04821749e-02 -2.77759225e-02 -1.53939461e-02  2.90875649e-03 -8.34715333e-04  8.32099666e-04  4.22282741e-03 -8.89228524e-03 -7.31257275e-03 -7.48305638e-03 -1.66182811e-03 -4.01765334e-03 -1.07333603e-03  1.04938209e-02  2.99898786e-03
 8.63727500e+00 -3.59423782e-01 -4.36793180e-02 -1.91682671e-01 -6.59081872e-02 -3.10140650e-02 -2.65434456e-02 -1.55883252e-02  3.13639599e-03 -6.33513301e-04  1.17105554e-03  4.30800626e-03 -8.51617936e-03 -7.35321424e-03 -7.80791035e-03 -1.77515390e-03 -4.21338096e-03 -8.02779168e-04  1.02204333e-02  2.85797313e-03
 8.68937900e+00 -3.49244207e-01 -3.90472116e-02 -1.88828443e-01 -6.06684700e-02 -3.13115581e-02 -2.53543168e-02 -1.57283410e-02  3.36614633e-03 -4.36301644e-04  1.50946228e-03  4.41156596e-03 -8.17360439e-03 -7.40929367e-03 -8.10281592e-03 -1.87580962e-03 -4.42036320e-03 -5.35682893e-04  9.95456036e-03  2.70866264e-03
 8.74148300e+00 -3.39184319e-01 -3.48309050e-02 -1.85598857e-01 -5.57624575e-02 -3.14035343e-02 -2.42074994e-02 -1.58185075e-02  3.59475135e-03 -2.46409702e-04  1.84520171e-03  4.53120790e-03 -7.86291740e-03 -7.47807710e-03 -8.37027002e-03 -1.96607377e-03 -4.63553133e-03 -2.75004385e-04  9.69735559e-03  2.55337230e-03
 8.79358700e+00 -3.29265563e-01 -3.09977072e-02 -1.82056093e-01 -5.11692882e-02 -3.13159858e-02 -2.31018859e-02 -1.58630527e-02  3.81912994e-03 -6.67864285e-05  2.17616674e-03  4.66466885e-03 -7.58230925e-03 -7.55691863e-03 -8.61274901e-03 -2.04809347e-03 -4.85594201e-03 -2.34487302e-05  9.44969280e-03  2.39437531e-03
 8.84569100e+00 -3.19506224e-01 -2.75172266e-02 -1.78255793e-01 -4.68692104e-02 -3.10723233e-02 -2.20363146e-02 -1.58659717e-02  4.03640865e-03  1.00002977e-04  2.50028898e-03  4.80974719e-03 -7.32985669e-03 -7.64329893e-03 -8.83267097e-03 -2.12387194e-03 -5.07881123e-03  2.16553691e-04  9.21219377e-03  2.23386017e-03
 8.89779600e+00 -3.09921590e-01 -2.43611873e-02 -1.74247605e-01 -4.28434939e-02 -3.06936281e-02 -2.10095845e-02 -1.58310629e-02  4.24394983e-03  2.51774611e-04  2.81556562e-03  4.96432725e-03 -7.10357038e-03 -7.73485731e-03 -9.03236292e-03 -2.19525806e-03 -5.30154210e-03  4.42864518e-04  8.98525556e-03  2.07389511e-03
 8.94990000e+00 -3.00524990e-01 -2.15035414e-02 -1.70076047e-01 -3.90747106e-02 -3.01989125e-02 -2.00205594e-02 -1.57619601e-02  4.43935585e-03  3.86705289e-04  3.12005566e-03  5.12638538e-03 -6.90145649e-03 -7.82940778e-03 -9.21401660e-03 -2.26393236e-03 -5.52172505e-03  6.53629236e-04  8.76909749e-03  1.91641436e-03
 9.00200400e+00 -2.91326960e-01 -1.89199861e-02 -1.65780544e-01 -3.55462420e-02 -2.96052781e-02 -1.90680709e-02 -1.56621491e-02  4.62050830e-03  5.03337521e-04  3.41193523e-03  5.29402288e-03 -6.72152832e-03 -7.92496651e-03 -9.37968889e-03 -2.33140970e-03 -5.73717531e-03  8.47308252e-04  8.56376261e-03  1.76317949e-03
 9.05410800e+00 -2.82336220e-01 -1.65880937e-02 -1.61396171e-01 -3.22425578e-02 -2.89281214e-02 -1.81510133e-02 -1.55349837e-02  4.78556262e-03  6.00552224e-04  3.68949073e-03  5.46546641e-03 -6.56185506e-03 -8.01975577e-03 -9.53126981e-03 -2.39903099e-03 -5.94592266e-03  1.02266042e-03  8.36916083e-03  1.61577702e-03
 9.10621200e+00 -2.73559702e-01 -1.44871344e-02 -1.56953981e-01 -2.91490962e-02 -2.81812864e-02 -1.72683339e-02 -1.53836955e-02  4.93295831e-03  6.77554279e-04  3.95114065e-03  5.63908034e-03 -6.42058196e-03 -8.11221144e-03 -9.67047565e-03 -2.46796462e-03 -6.14621856e-03  1.17874525e-03  8.18508748e-03  1.47560532e-03
 9.15831700e+00 -2.65002577e-01 -1.25979315e-02 -1.52481276e-01 -2.62521667e-02 -2.73771900e-02 -1.64190246e-02 -1.52113948e-02  5.06142309e-03  7.33854179e-04  4.19545389e-03  5.81337713e-03 -6.29594718e-03 -8.20098586e-03 -9.79884542e-03 -2.53921031e-03 -6.33653884e-03  1.31491981e-03  8.01124098e-03  1.34386660e-03
 9.21042100e+00 -2.56669076e-01 -1.09028960e-02 -1.48002275e-01 -2.35391238e-02 -2.65270111e-02 -1.56021899e-02 -1.50210865e-02  5.16996112e-03  7.69243571e-04  4.42114308e-03  5.98700859e-03 -6.18630515e-03 -8.28493830e-03 -9.91772958e-03 -2.61359821e-03 -6.51556567e-03  1.43082029e-03  7.84725452e-03  1.22157506e-03
 9.26252500e+00 -2.48561657e-01 -9.38570734e-03 -1.43537899e-01 -2.09979862e-02 -2.56407100e-02 -1.48169497e-02 -1.48156499e-02  5.25786188e-03  7.83780264e-04  4.62710241e-03  6.15878851e-03 -6.09012187e-03 -8.36313904e-03 -1.00283068e-02 -2.69180370e-03 -6.68220345e-03  1.52636667e-03  7.69269255e-03  1.10954329e-03
 9.31462900e+00 -2.40681805e-01 -8.03136453e-03 -1.39106383e-01 -1.86176154e-02 -2.47271921e-02 -1.40625038e-02 -1.45978489e-02  5.32468048e-03  7.77761397e-04  4.81239617e-03  6.32767982e-03 -6.00599054e-03 -8.43485344e-03 -1.01315791e-02 -2.77435022e-03 -6.83555606e-03  1.60173851e-03  7.54707879e-03  1.00839705e-03
 9.36673300e+00 -2.33029984e-01 -6.82605412e-03 -1.34723440e-01 -1.63876109e-02 -2.37943844e-02 -1.33381116e-02 -1.43703254e-02  5.37022797e-03  7.51702260e-04  4.97626918e-03  6.49279674e-03 -5.93263148e-03 -8.49953240e-03 -1.02283821e-02 -2.86162020e-03 -6.97492127e-03  1.65736243e-03  7.40990543e-03  9.18579718e-04
 9.41883800e+00 -2.25605613e-01 -5.75704241e-03 -1.30402407e-01 -1.42982246e-02 -2.28493013e-02 -1.26430737e-02 -1.41355908e-02  5.39455661e-03  7.06312649e-04  5.11815301e-03  6.65340492e-03 -5.86889067e-03 -8.55680019e-03 -1.03193967e-02 -2.95386753e-03 -7.09978260e-03  1.69389555e-03  7.28064161e-03  8.40360010e-04
 9.47094200e+00 -2.18407731e-01 -4.81267066e-03 -1.26154791e-01 -1.23404725e-02 -2.18981944e-02 -1.19767784e-02 -1.38960392e-02  5.39794134e-03  6.42478214e-04  5.23765739e-03  6.80890485e-03 -5.81374194e-03 -8.60643579e-03 -1.04051534e-02 -3.05122194e-03 -7.20978890e-03  1.71220447e-03  7.15875255e-03  7.73848674e-04
 9.52304600e+00 -2.11434239e-01 -3.98215300e-03 -1.21989966e-01 -1.05058508e-02 -2.09465129e-02 -1.13386140e-02 -1.36539157e-02  5.38086375e-03  5.61232935e-04  5.33458667e-03  6.95884469e-03 -5.76627525e-03 -8.64836397e-03 -1.04860556e-02 -3.15371152e-03 -7.30475723e-03  1.71334970e-03  7.04369262e-03  7.19001750e-04
 9.57515000e+00 -2.04682552e-01 -3.25558612e-03 -1.17915691e-01 -8.78645656e-03 -1.99990413e-02 -1.07280147e-02 -1.34113301e-02  5.34398968e-03  4.63740372e-04  5.40892706e-03  7.10290097e-03 -5.72569595e-03 -8.68263486e-03 -1.05623859e-02 -3.26126806e-03 -7.38465117e-03  1.69856182e-03  6.93492204e-03  6.75640177e-04
 9.62725500e+00 -1.98149417e-01 -2.62384630e-03 -1.13938121e-01 -7.17487598e-03 -1.90599230e-02 -1.01444274e-02 -1.31702436e-02  5.28814762e-03  3.51269339e-04  5.46084737e-03  7.24087648e-03 -5.69131603e-03 -8.70940928e-03 -1.06343232e-02 -3.37374323e-03 -7.44957275e-03  1.66922019e-03  6.83190785e-03  6.43461809e-04
 9.67935900e+00 -1.91831477e-01 -2.07857080e-03 -1.10062273e-01 -5.66426874e-03 -1.81327872e-02 -9.58734736e-03 -1.29324844e-02  5.21431182e-03  2.25182121e-04  5.49069114e-03  7.37268098e-03 -5.66254906e-03 -8.72894079e-03 -1.07019518e-02 -3.49091191e-03 -7.49974607e-03  1.62683359e-03  6.73413617e-03  6.22058302e-04
 9.73146300e+00 -1.85724585e-01 -1.61202463e-03 -1.06291716e-01 -4.24814722e-03 -1.72206920e-02 -9.05624244e-03 -1.26997170e-02  5.12357416e-03  8.69015325e-05  5.49897692e-03  7.49833767e-03 -5.63889817e-03 -8.74156300e-03 -1.07652831e-02 -3.61249681e-03 -7.53551334e-03  1.57301456e-03  6.64110387e-03  6.10926291e-04
 9.78356700e+00 -1.79824373e-01 -1.21709446e-03 -1.02629014e-01 -2.92046937e-03 -1.63262446e-02 -8.55058989e-03 -1.24734593e-02  5.01712657e-03 -6.20998126e-05  5.48638707e-03  7.61796239e-03 -5.61995049e-03 -8.74767224e-03 -1.08242647e-02 -3.73817101e-03 -7.55731850e-03  1.50945915e-03  6.55232929e-03  6.09484923e-04
 9.83567100e+00 -1.74126176e-01 -8.87223712e-04 -9.90757828e-02 -1.67557648e-03 -1.54516271e-02 -8.06985716e-03 -1.22550775e-02  4.89623907e-03 -2.20319683e-04  5.45376103e-03  7.73175582e-03 -5.60536805e-03 -8.74771376e-03 -1.08787945e-02 -3.86757038e-03 -7.56569786e-03  1.43792429e-03  6.46735216e-03  6.17089759e-04
 9.88777600e+00 -1.68624986e-01 -6.16360176e-04 -9.56327415e-02 -5.08143644e-04 -1.45986212e-02 -7.61348613e-03 -1.20457818e-02  4.76223679e-03 -3.86246624e-04  5.40208512e-03  7.83999472e-03 -5.59487930e-03 -8.74216820e-03 -1.09287350e-02 -4.00030561e-03 -7.56126952e-03  1.36020440e-03  6.38573348e-03  6.33047346e-04
 9.93988000e+00 -1.63315907e-01 -3.98931967e-04 -9.23000877e-02  5.86757638e-04 -1.37687120e-02 -7.18092123e-03 -1.18466441e-02  4.61649122e-03 -5.58363123e-04  5.33248696e-03  7.94301273e-03 -5.58827168e-03 -8.73153976e-03 -1.09739210e-02 -4.13596051e-03 -7.54472401e-03  1.27811607e-03  6.30706255e-03  6.56627404e-04
 9.99198400e+00 -1.58193576e-01 -2.29776584e-04 -8.90772025e-02  1.61381695e-03 -1.29630243e-02 -6.77155144e-03 -1.16585754e-02  4.46038653e-03 -7.35179650e-04  5.24621860e-03  8.04120184e-03 -5.58538260e-03 -8.71634441e-03 -1.10141771e-02 -4.27411473e-03 -7.51681419e-03  1.19346828e-03  6.23094802e-03  6.87077486e-04
 1.00440880e+01 -1.53252619e-01 -1.04126414e-04 -8.59630115e-02  2.57741509e-03 -1.21824218e-02 -6.38474132e-03 -1.14823454e-02  4.29531289e-03 -9.15235712e-04  5.14464844e-03  8.13499305e-03 -5.58609272e-03 -8.69710026e-03 -1.10493239e-02 -4.41434003e-03 -7.47834622e-03  1.10804835e-03  6.15702427e-03  7.23633791e-04
 1.00961920e+01 -1.48487586e-01 -1.75700840e-05 -8.29560031e-02  3.48166634e-03 -1.14275205e-02 -6.01981861e-03 -1.13185821e-02  4.12264861e-03 -1.09711538e-03  5.02924790e-03  8.22484779e-03 -5.59031858e-03 -8.67431889e-03 -1.10791881e-02 -4.55620815e-03 -7.43017078e-03  1.02360145e-03  6.08494964e-03  7.65532254e-04
 1.01482970e+01 -1.43892893e-01  3.39779623e-05 -8.00542517e-02  4.33045155e-03 -1.06987023e-02 -5.67606561e-03 -1.11677732e-02  3.94374289e-03 -1.27946193e-03  4.90157566e-03  8.31124915e-03 -5.59800592e-03 -8.64849744e-03 -1.11036117e-02 -4.69929777e-03 -7.37317349e-03  9.41811155e-04  6.01440469e-03  8.12019235e-04
 1.02004010e+01 -1.39463202e-01  5.43009902e-05 -7.72557083e-02  5.12736973e-03 -9.99619645e-03 -5.35274413e-03 -1.10302830e-02  3.75991753e-03 -1.46097356e-03  4.76327383e-03  8.39468535e-03 -5.60912261e-03 -8.62011454e-03 -1.11224573e-02 -4.84318669e-03 -7.30827139e-03  8.64288900e-04  5.94509703e-03  8.62356429e-04
 1.02525050e+01 -1.35192917e-01  4.69098983e-05 -7.45579296e-02  5.87584980e-03 -9.32001869e-03 -5.04905603e-03 -1.09063402e-02  3.57243573e-03 -1.64043298e-03  4.61603879e-03  8.47565019e-03 -5.62365350e-03 -8.58962249e-03 -1.11356170e-02 -4.98747059e-03 -7.23639851e-03  7.92549127e-04  5.87675266e-03  9.15833594e-04
 1.03046090e+01 -1.31076566e-01  1.50602947e-05 -7.19583573e-02  6.57909737e-03 -8.67004865e-03 -4.76417124e-03 -1.07960562e-02  3.38250688e-03 -1.81670047e-03  4.46161582e-03  8.55462752e-03 -5.64159424e-03 -8.55744549e-03 -1.11430165e-02 -5.13175329e-03 -7.15850270e-03  7.28001640e-04  5.80912077e-03  9.71771166e-04
 1.03567130e+01 -1.27108731e-01 -3.82268328e-05 -6.94543106e-02  7.24012316e-03 -8.04603499e-03 -4.49722333e-03 -1.06994283e-02  3.19127589e-03 -1.98872319e-03  4.30178156e-03  8.63208473e-03 -5.66294602e-03 -8.52397662e-03 -1.11446191e-02 -5.27565003e-03 -7.07553735e-03  6.71937521e-04  5.74197177e-03  1.02952600e-03
 1.04088180e+01 -1.23283995e-01 -1.10149342e-04 -6.70429824e-02  7.86176524e-03 -7.44760136e-03 -4.24730820e-03 -1.06163453e-02  2.99981386e-03 -2.15554292e-03  4.13832525e-03  8.70846674e-03 -5.68771118e-03 -8.48957561e-03 -1.11404295e-02 -5.41878998e-03 -6.98845285e-03  6.25517430e-04  5.67509545e-03  1.08849619e-03
 1.04609220e+01 -1.19597248e-01 -1.98102567e-04 -6.47216587e-02  8.44665185e-03 -6.87430744e-03 -4.01350724e-03 -1.05465998e-02  2.80912853e-03 -2.31628659e-03  3.97304566e-03  8.78418347e-03 -5.71588661e-03 -8.45457091e-03 -1.11304969e-02 -5.56080442e-03 -6.89819663e-03  5.89765715e-04  5.60830564e-03  1.14811905e-03
 1.05130260e+01 -1.16043260e-01 -2.99673831e-04 -6.24874710e-02  8.99728194e-03 -6.32559398e-03 -3.79486367e-03 -1.04898864e-02  2.62013938e-03 -2.47018767e-03  3.80771660e-03  8.85961276e-03 -5.74746231e-03 -8.41925589e-03 -1.11149156e-02 -5.70134196e-03 -6.80569680e-03  5.65557446e-04  5.54143212e-03  1.20787940e-03
 1.05651300e+01 -1.12616995e-01 -4.12624820e-04 -6.03376077e-02  9.51598503e-03 -5.80084158e-03 -3.59040778e-03 -1.04458148e-02  2.43369080e-03 -2.61657422e-03  3.64408382e-03  8.93508945e-03 -5.78241563e-03 -8.38389243e-03 -1.10938265e-02 -5.84005590e-03 -6.71186265e-03  5.53616304e-04  5.47432540e-03  1.26730548e-03
 1.06172340e+01 -1.09313538e-01 -5.34881681e-04 -5.82692871e-02  1.00049414e-02 -5.29937008e-03 -3.39915827e-03 -1.04139152e-02  2.25054799e-03 -2.75487211e-03  3.48384672e-03  9.01090273e-03 -5.82070808e-03 -8.34871175e-03 -1.10674170e-02 -5.97660511e-03 -6.61757724e-03  5.54509408e-04  5.40685524e-03  1.32596972e-03
 1.06693390e+01 -1.06128051e-01 -6.64527561e-04 -5.62797352e-02  1.04661980e-02 -4.82043934e-03 -3.22012569e-03 -1.03936450e-02  2.07139418e-03 -2.88460642e-03  3.32864062e-03  9.08729423e-03 -5.86228298e-03 -8.31391577e-03 -1.10359194e-02 -6.11065461e-03 -6.52369010e-03  5.68645242e-04  5.33890910e-03  1.38348857e-03
 1.07214430e+01 -1.03056016e-01 -7.99783490e-04 -5.43663485e-02  1.09016405e-02 -4.36329435e-03 -3.05233288e-03 -1.03843967e-02  1.89684578e-03 -3.00538983e-03  3.18003442e-03  9.16444974e-03 -5.90705925e-03 -8.27968209e-03 -1.09996127e-02 -6.24186339e-03 -6.43101930e-03  5.96271498e-04  5.27039723e-03  1.43951635e-03
 1.07735470e+01 -1.00092880e-01 -9.39015178e-04 -5.25264729e-02  1.13130526e-02 -3.92711780e-03 -2.89480142e-03 -1.03855025e-02  1.72743392e-03 -3.11693493e-03  3.03949930e-03  9.24250634e-03 -5.95493379e-03 -8.24616266e-03 -1.09588161e-02 -6.36989805e-03 -6.34033579e-03  6.37477522e-04  5.20124470e-03  1.49374948e-03
 1.08256510e+01 -9.72343009e-02 -1.08071571e-03 -5.07575629e-02  1.17020870e-02 -3.51107421e-03 -2.74657266e-03 -1.03962423e-02  1.56362112e-03 -3.21904079e-03  2.90840828e-03  9.32154570e-03 -6.00577619e-03 -8.21348914e-03 -1.09138897e-02 -6.49442083e-03 -6.25236620e-03  6.92195875e-04  5.13139639e-03  1.54591931e-03
 1.08777560e+01 -9.44760362e-02 -1.22350388e-03 -4.90571132e-02  1.20702868e-02 -3.11429932e-03 -2.60670832e-03 -1.04158501e-02  1.40579807e-03 -3.31159344e-03  2.78801961e-03  9.40159704e-03 -6.05942897e-03 -8.18177450e-03 -1.08652290e-02 -6.61509319e-03 -6.16778536e-03  7.60207797e-04  5.06081412e-03  1.59579117e-03
 1.09298600e+01 -9.18141570e-02 -1.36610694e-03 -4.74227880e-02  1.24190634e-02 -2.73593578e-03 -2.47430763e-03 -1.04435187e-02  1.25429920e-03 -3.39455456e-03  2.67947564e-03  9.48263162e-03 -6.11570219e-03 -8.15111817e-03 -1.08132655e-02 -6.73156572e-03 -6.08721919e-03  8.41143022e-04  4.98948171e-03  1.64315744e-03
 1.09819640e+01 -8.92447295e-02 -1.50737124e-03 -4.58522243e-02  1.27497444e-02 -2.37509266e-03 -2.34849731e-03 -1.04784077e-02  1.10938823e-03 -3.46796754e-03  2.58378003e-03  9.56457326e-03 -6.17437896e-03 -8.12160503e-03 -1.07584570e-02 -6.84349154e-03 -6.01123167e-03  9.34494233e-04  4.91739637e-03  1.68784016e-03
 1.10340680e+01 -8.67640281e-02 -1.64624587e-03 -4.43431605e-02  1.30635501e-02 -2.03088106e-03 -2.22844800e-03 -1.05196487e-02  9.71274291e-04 -3.53194517e-03  2.50179978e-03  9.64729415e-03 -6.23521119e-03 -8.09331035e-03 -1.07012869e-02 -6.95051691e-03 -5.94032872e-03  1.03961990e-03  4.84457350e-03  1.72968403e-03
 1.10861720e+01 -8.43684810e-02 -1.78178027e-03 -4.28934001e-02  1.33616056e-02 -1.70241081e-03 -2.11337638e-03 -1.05663509e-02  8.40112631e-04 -3.58666637e-03  2.43425693e-03  9.73061892e-03 -6.29792090e-03 -8.06630136e-03 -1.06422579e-02 -7.05228410e-03 -5.87495425e-03  1.15575439e-03  4.77104451e-03  1.76855450e-03
 1.11382770e+01 -8.20546240e-02 -1.91312200e-03 -4.15007811e-02  1.36449510e-02 -1.38878886e-03 -2.00254737e-03 -1.06176085e-02  7.16006077e-04 -3.63237168e-03  2.38172326e-03  9.81432922e-03 -6.36220239e-03 -8.04063870e-03 -1.05818865e-02 -7.14843406e-03 -5.81548733e-03  1.28202032e-03  4.69685433e-03  1.80433580e-03
 1.11903810e+01 -7.98192740e-02 -2.03950220e-03 -4.01632772e-02  1.39145241e-02 -1.08914728e-03 -1.89528600e-03 -1.06725021e-02  5.99017987e-04 -3.66935459e-03  2.34462128e-03  9.89816074e-03 -6.42771869e-03 -8.01637995e-03 -1.05207015e-02 -7.23860066e-03 -5.76224531e-03  1.41742939e-03  4.62206597e-03  1.83692586e-03
 1.12424850e+01 -7.76592602e-02 -2.16024650e-03 -3.88788332e-02  1.41711976e-02 -8.02611165e-04 -1.79096742e-03 -1.07301108e-02  4.89161339e-04 -3.69796141e-03  2.32321702e-03  9.98181667e-03 -6.49411094e-03 -7.99357794e-03 -1.04592322e-02 -7.32242365e-03 -5.71547614e-03  1.56090842e-03  4.54675049e-03  1.86623845e-03
 1.12945890e+01 -7.55715986e-02 -2.27476079e-03 -3.76454686e-02  1.44157609e-02 -5.28326966e-04 -1.68902740e-03 -1.07895138e-02  3.86411528e-04 -3.71858228e-03  2.31762474e-03  1.00649655e-02 -6.56099596e-03 -7.97228364e-03 -1.03980064e-02 -7.39954350e-03 -5.67536280e-03  1.71130175e-03  4.47099105e-03  1.89219879e-03
 1.13466930e+01 -7.35534435e-02 -2.38252992e-03 -3.64612462e-02  1.46489295e-02 -2.65460248e-04 -1.58896132e-03 -1.08497977e-02  2.90706782e-04 -3.73164694e-03  2.32780775e-03  1.01472468e-02 -6.62797055e-03 -7.95254621e-03 -1.03375442e-02 -7.46960602e-03 -5.64202219e-03  1.86738609e-03  4.39487971e-03  1.91474307e-03
 1.13987980e+01 -7.16020461e-02 -2.48311592e-03 -3.53242471e-02  1.48713531e-02 -1.31947927e-05 -1.49032272e-03 -1.09100628e-02  2.01949131e-04 -3.73761962e-03  2.35358255e-03  1.02282778e-02 -6.69461622e-03 -7.93441285e-03 -1.02783509e-02 -7.53226657e-03 -5.61550534e-03  2.02788635e-03  4.31851398e-03  1.93381796e-03
 1.14509020e+01 -6.97148983e-02 -2.57614687e-03 -3.42326548e-02  1.50836019e-02  2.29244467e-04 -1.39273053e-03 -1.09694248e-02  1.20013430e-04 -3.73699375e-03  2.39462139e-03  1.03076516e-02 -6.76049800e-03 -7.91793003e-03 -1.02209153e-02 -7.58718869e-03 -5.59580040e-03  2.19147617e-03  4.24200062e-03  1.94937877e-03
 1.15030060e+01 -6.78895032e-02 -2.66132516e-03 -3.31846209e-02  1.52861958e-02  4.62616794e-04 -1.29585674e-03 -1.10270276e-02  4.47392501e-05 -3.73028780e-03  2.45046150e-03  1.03849515e-02 -6.82517654e-03 -7.90314103e-03 -1.01656977e-02 -7.63405488e-03 -5.58283111e-03  2.35680945e-03  4.16544464e-03  1.96139165e-03
 1.15551100e+01 -6.61235212e-02 -2.73841640e-03 -3.21783526e-02  1.54795902e-02  6.87642559e-04 -1.19943241e-03 -1.10820441e-02 -2.40602779e-05 -3.71804005e-03  2.52051072e-03  1.04597497e-02 -6.88820758e-03 -7.89008661e-03 -1.01131288e-02 -7.67256528e-03 -5.57646086e-03  2.52252102e-03  4.08895303e-03  1.96983224e-03
 1.16072140e+01 -6.44147267e-02 -2.80724833e-03 -3.12120890e-02  1.56641841e-02  9.05004813e-04 -1.10324367e-03 -1.11336835e-02 -8.65985067e-05 -3.70080428e-03  2.60405642e-03  1.05316137e-02 -6.94914823e-03 -7.87880379e-03 -1.00636034e-02 -7.70244270e-03 -5.57649452e-03  2.68724241e-03  4.01263109e-03  1.97468664e-03
 1.16593190e+01 -6.27609717e-02 -2.86770889e-03 -3.02840833e-02  1.58403255e-02  1.11535013e-03 -1.00712722e-03 -1.11811972e-02 -1.43114705e-04 -3.67914495e-03  2.70027680e-03  1.06001128e-02 -7.00756319e-03 -7.86932453e-03 -1.00174748e-02 -7.72343670e-03 -5.58268118e-03  2.84961747e-03  3.93657886e-03  1.97595212e-03
 1.17114230e+01 -6.11603064e-02 -2.91973886e-03 -2.93926739e-02  1.60083025e-02  1.31926974e-03 -9.10974777e-04 -1.12238815e-02 -1.93868327e-04 -3.65363489e-03  2.80824351e-03  1.06648172e-02 -7.06302560e-03 -7.86167520e-03 -9.97505336e-03 -7.73532572e-03 -5.59471671e-03  3.00830195e-03  3.86089505e-03  1.97363800e-03
 1.17635270e+01 -5.96107834e-02 -2.96333603e-03 -2.85361780e-02  1.61683655e-02  1.51732119e-03 -8.14718680e-04 -1.12610876e-02 -2.39144040e-04 -3.62484875e-03  2.92694357e-03  1.07253111e-02 -7.11512910e-03 -7.85587415e-03 -9.93659769e-03 -7.73792314e-03 -5.61224769e-03  3.16199387e-03  3.78566643e-03  1.96776685e-03
 1.18156310e+01 -5.81105810e-02 -2.99854766e-03 -2.77129652e-02  1.63207174e-02  1.71000996e-03 -7.18335728e-04 -1.12922231e-02 -2.79245803e-04 -3.59336082e-03  3.05528361e-03  1.07811918e-02 -7.16348857e-03 -7.85193102e-03 -9.90231442e-03 -7.73107877e-03 -5.63487471e-03  3.30943204e-03  3.71097215e-03  1.95837530e-03
 1.18677350e+01 -5.66579649e-02 -3.02546904e-03 -2.69214408e-02  1.64655205e-02  1.89779185e-03 -6.21841630e-04 -1.13167575e-02 -3.14496486e-04 -3.55974101e-03  3.19210326e-03  1.08320751e-02 -7.20774642e-03 -7.84984517e-03 -9.87235450e-03 -7.71468245e-03 -5.66215627e-03  3.44940951e-03  3.63688098e-03  1.94551525e-03
 1.19198400e+01 -5.52512573e-02 -3.04424110e-03 -2.61600335e-02  1.66029016e-02  2.08107517e-03 -5.25285346e-04 -1.13342270e-02 -3.45236810e-04 -3.52455073e-03  3.33618988e-03  1.08776006e-02 -7.24757831e-03 -7.84960427e-03 -9.84681041e-03 -7.68866623e-03 -5.69361343e-03  3.58078572e-03  3.56344894e-03  1.92925444e-03
 1.19719440e+01 -5.38889387e-02 -3.05504657e-03 -2.54272558e-02  1.67329460e-02  2.26020608e-03 -4.28752658e-04 -1.13442366e-02 -3.71821359e-04 -3.48834228e-03  3.48627937e-03  1.09174324e-02 -7.28269488e-03 -7.85118296e-03 -9.82571645e-03 -7.65300908e-03 -5.72873160e-03  3.70248543e-03  3.49072428e-03  1.90967868e-03
