# R_Bohr c0_mEh c1_mEh c2_mEh c3_mEh c4_mEh c5_mEh c6_mEh c7_mEh c8_mEh c9_mEh c10_mEh c11_mEh c12_mEh c13_mEh c14_mEh c15_mEh c16_mEh c17_mEh c18_mEh
 5.25050100e+00  2.32545667e+01 -2.63386290e+00  4.38036069e+01  1.95257488e+00  2.02079838e+01  3.72125987e+00  6.33953311e+00  1.90719197e+00  2.11924582e+00  7.73142902e-01  8.49305350e-01  2.42282324e-01  2.32723093e-01  1.21756157e-01  2.74610174e-02  1.41313101e-01 -1.44219138e-01  3.45247018e-01 -7.77526678e-02
 5.30260500e+00  2.10315227e+01 -2.79598371e+00  3.99686686e+01  1.45349728e+00  1.83538926e+01  3.25328483e+00  5.67238292e+00  1.65196113e+00  1.87358391e+00  6.49094551e-01  7.13997733e-01  1.99933192e-01  1.92401655e-01  9.50138121e-02  3.02392158e-02  1.23088511e-01 -1.30834272e-01  3.15213720e-01 -5.85608731e-02
 5.35470900e+00  1.89952613e+01 -2.90756697e+00  3.64407345e+01  1.02212089e+00  1.66639627e+01  2.84586640e+00  5.07915005e+00  1.43204983e+00  1.65584353e+00  5.46649166e-01  5.94362577e-01  1.70215624e-01  1.64588957e-01  7.15805690e-02  3.57550480e-02  1.03261185e-01 -1.12375829e-01  2.83286908e-01 -4.49501878e-02
 5.40681400e+00  1.71332965e+01 -2.97689215e+00  3.32008991e+01  6.52023938e-01  1.51254899e+01  2.49145205e+00  4.55087769e+00  1.24327724e+00  1.46018814e+00  4.63227722e-01  4.90832969e-01  1.49012699e-01  1.44173668e-01  5.20081055e-02  4.08110929e-02  8.38524212e-02 -9.14309958e-02  2.52036047e-01 -3.62716823e-02
 5.45891800e+00  1.54334713e+01 -3.01102708e+00  3.02299663e+01  3.37290275e-01  1.37261259e+01  2.18280150e+00  4.07947932e+00  1.08177302e+00  1.28334374e+00  3.96004336e-01  4.03177173e-01  1.33357168e-01  1.27669312e-01  3.63145026e-02  4.37412946e-02  6.61912054e-02 -7.01635274e-02  2.22875908e-01 -3.16145241e-02
 5.51102200e+00  1.38836681e+01 -3.01602738e+00  2.75082341e+01  7.21134801e-02  1.24537755e+01  1.91322328e+00  3.65774291e+00  9.43846887e-01  1.12359130e+00  3.42097178e-01  3.30485303e-01  1.21229636e-01  1.12986409e-01  2.41480389e-02  4.40153284e-02  5.09257874e-02 -5.01544462e-02  1.96339143e-01 -2.99800325e-02
 5.56312600e+00  1.24720825e+01 -2.99706451e+00  2.50162563e+01 -1.49211939e-01  1.12969317e+01  1.67682293e+00  3.27941474e+00  8.26034283e-01  9.80001924e-01  2.98783512e-01  2.71341744e-01  1.11314901e-01  9.90860038e-02  1.49733949e-02  4.18234988e-02  3.81877150e-02 -3.24006250e-02  1.72407724e-01 -3.03905996e-02
 5.61523000e+00  1.11873718e+01 -2.95853188e+00  2.27353152e+01 -3.32189225e-01  1.02448518e+01  1.46859766e+00  2.93917334e+00  7.25170648e-01  8.51911866e-01  2.63647404e-01  2.24025911e-01  1.02782336e-01  8.56260604e-02  8.21244603e-03  3.77327513e-02  2.77905286e-02 -1.74001176e-02  1.50795105e-01 -3.19572369e-02
 5.66733500e+00  1.00187967e+01 -2.90413674e+00  2.06477898e+01 -4.81979351e-01  9.28767382e+00  1.28442262e+00  2.63255330e+00  6.38458732e-01  7.38627631e-01  2.34657466e-01  1.86695347e-01  9.51178067e-02  7.26630658e-02  3.32953417e-03  3.24393732e-02  1.94018738e-02 -5.27382012e-03  1.31145237e-01 -3.39220675e-02
 5.71943900e+00  8.95641575e+00 -2.83699461e+00  1.87375391e+01 -6.03275116e-01  8.41653803e+00  1.12097602e+00  2.35586004e+00  5.63509763e-01  6.39308160e-01  2.10187868e-01  1.57532997e-01  8.80075173e-02  6.04314704e-02 -1.28491699e-04  2.66129899e-02  1.26646624e-02  4.11062536e-03  1.13149413e-01 -3.56823254e-02
 5.77154300e+00  7.99099863e+00 -2.75971050e+00  1.69897286e+01 -7.00253531e-01  7.62345497e+00  9.75588734e-01  2.10600884e+00  4.98331259e-01  5.52930906e-01  1.88993094e-01  1.34845951e-01  8.12616673e-02  4.91962410e-02 -2.52289454e-03  2.08114258e-02  7.26420870e-03  1.10349608e-02  9.65921928e-02 -3.67995637e-02
 5.82364700e+00  7.11411716e+00 -2.67446609e+00  1.53909427e+01 -7.76549083e-01  6.90131144e+00  8.46119483e-01  1.88042234e+00  4.41302689e-01  4.78336536e-01  1.70164456e-01  1.17134139e-01  7.47689292e-02  3.91711676e-02 -4.12884950e-03  1.54476082e-02  2.95552955e-03  1.58490155e-02  8.13558562e-02 -3.69954068e-02
 5.87575200e+00  6.31807246e+00 -2.58309254e+00  1.39289975e+01 -8.35281892e-01  6.24374504e+00  7.30819825e-01  1.67690487e+00  3.91124165e-01  4.14284324e-01  1.53072505e-01  1.03123957e-01  6.84690320e-02  3.04826441e-02 -5.14869391e-03  1.07885781e-02 -4.37376578e-04  1.89155892e-02  6.73978082e-02 -3.61369186e-02
 5.92785600e+00  5.59590078e+00 -2.48714316e+00  1.25929039e+01 -8.79102023e-01  5.64509284e+00  6.28234724e-01  1.49355951e+00  3.46764772e-01  3.59518246e-01  1.37309669e-01  9.17794675e-02  6.23372967e-02  2.31654294e-02 -5.72667677e-03  6.97344215e-03 -3.03587300e-03  2.05760070e-02  5.47206135e-02 -3.42145422e-02
 5.97996000e+00  4.94122013e+00 -2.38793720e+00  1.13725534e+01 -9.10256272e-01  5.10022113e+00  5.37106266e-01  1.32868693e+00  3.07402549e-01  3.12812635e-01  1.22633195e-01  8.22926773e-02  5.63739302e-02  1.71743949e-02 -5.96305343e-03  4.03871601e-03 -4.92610005e-03  2.11324249e-02  4.33407230e-02 -3.13156060e-02
 6.03206400e+00  4.34823029e+00 -2.28660998e+00  1.02587038e+01 -9.30645527e-01  4.60449463e+00  4.56323663e-01  1.18074368e+00  2.72380114e-01  2.73017333e-01  1.08918030e-01  7.40637925e-02  5.05973418e-02  1.24057529e-02 -5.92615119e-03  1.94623276e-03 -6.17615831e-03  2.08408679e-02  3.32668230e-02 -2.75967504e-02
 6.08416800e+00  3.81163801e+00 -2.18414431e+00  9.24284205e+00 -9.41884068e-01  4.15369565e+00  3.84882146e-01  1.04829839e+00  2.41163515e-01  2.39082872e-01  9.61160660e-02  6.66722427e-02  4.50380269e-02  8.71870641e-03 -5.66245741e-03  6.08358958e-04 -6.84914230e-03  1.99118181e-02  2.44855912e-02 -2.32575507e-02
 6.13627300e+00  3.32659528e+00 -2.08139300e+00  8.31708352e+00 -9.45350273e-01  3.74396289e+00  3.21858622e-01  9.30004451e-01  2.13310218e-01  2.10074354e-01  8.42238192e-02  5.98442301e-02  3.97330104e-02  5.95481592e-03 -5.20462517e-03 -9.08016817e-05 -7.01087126e-03  1.85147416e-02  1.69558290e-02 -1.85170556e-02
 6.18837700e+00  2.88868907e+00 -1.97910450e+00  7.47417608e+00 -9.42228800e-01  3.37178038e+00  2.66403974e-01  8.24595042e-01  1.88447583e-01  1.85178247e-01  7.32591120e-02  5.34205829e-02  3.47212579e-02  3.95350573e-03 -4.57762694e-03 -2.78825853e-04 -6.73298137e-03  1.67845502e-02  1.06096850e-02 -1.35948400e-02
 6.24048100e+00  2.49384528e+00 -1.87792369e+00  6.70734390e+00 -9.33545093e-01  3.03389786e+00  2.17730173e-01  7.30863503e-01  1.66252712e-01  1.63696532e-01  6.32425077e-02  4.73254150e-02  3.00387210e-02  2.56261131e-03 -3.80310269e-03 -8.29678757e-05 -6.09260535e-03  1.48280964e-02  5.35663549e-03 -8.69560741e-03
 6.29258500e+00  2.13833199e+00 -1.77840891e+00  6.01032075e+00 -9.20191941e-01  2.72733711e+00  1.75113143e-01  6.47671641e-01  1.46442880e-01  1.45041607e-01  5.41870028e-02  4.15398029e-02  2.57152879e-02  1.64541637e-03 -2.90229706e-03  3.78118676e-04 -5.16991543e-03  1.27303776e-02  1.09102690e-03 -3.99912953e-03
 6.34468900e+00  1.81871953e+00 -1.68103692e+00  5.37729890e+00 -9.02950597e-01  2.44936239e+00  1.37890682e-01  5.73948989e-01  1.28767043e-01  1.28725374e-01  4.60913719e-02  3.60793672e-02  2.17722576e-02  1.08410046e-03 -1.89770365e-03  9.99445392e-04 -4.04476618e-03  1.05596341e-02 -2.30068619e-03  3.46224925e-04
 6.39679400e+00  1.53184901e+00 -1.58620667e+00  4.80289041e+00 -8.82506653e-01  2.19745753e+00  1.05461030e-01  5.08694266e-01  1.13000300e-01  1.14347241e-01  3.89373345e-02  3.09767193e-02  1.82209419e-02  7.80773503e-04 -8.13699643e-04  1.69237369e-03 -2.79325560e-03  8.37131519e-03 -4.93325573e-03  4.22648710e-03
 6.44889800e+00  1.27483067e+00 -1.49425159e+00  4.28214424e+00 -8.59464371e-01  1.96932835e+00  7.72836530e-02  4.50982705e-01  9.89415529e-02  1.01583110e-01  3.26900820e-02  2.62690145e-02  1.50626170e-02  6.56830167e-04  3.23449663e-04  2.38545242e-03 -1.48492409e-03  6.21120149e-03 -6.91702067e-03  7.56194787e-03
 6.50100200e+00  1.04499049e+00 -1.40543348e+00  3.81045583e+00 -8.34354363e-01  1.76285850e+00  5.28729080e-02  3.99960172e-01  8.64092599e-02  9.01720583e-02  2.72992741e-02  2.19886587e-02  1.22886646e-02  6.51190152e-04  1.48629034e-03  3.02413607e-03 -1.80509258e-04  4.11720762e-03 -8.35431212e-03  1.03056653e-02
 6.55310600e+00  8.39874602e-01 -1.31995481e+00  3.38358860e+00 -8.07643250e-01  1.57611489e+00  3.17970627e-02  3.54848716e-01  7.52408372e-02  7.99066546e-02  2.27025171e-02  1.81584605e-02  9.88205490e-03  7.18027766e-04  2.64695309e-03  3.56952659e-03  1.06918326e-03  2.12090517e-03 -9.33684958e-03  1.24397687e-02
 6.60521000e+00  6.57226963e-01 -1.23796205e+00  2.99763945e+00 -7.79740059e-01  1.40732898e+00  1.36733703e-02  3.14944322e-01  6.52907987e-02  7.06229618e-02  1.88286423e-02  1.47890149e-02  7.81890390e-03  8.24255228e-04  3.77813791e-03  3.99666129e-03  2.22372047e-03  2.48330863e-04 -9.94471470e-03  1.39712749e-02
 6.65731500e+00  4.94971555e-01 -1.15954957e+00  2.64901018e+00 -7.51001453e-01  1.25488108e+00 -1.83688597e-03  2.79614127e-01  5.64291838e-02  6.21918992e-02  1.56011555e-02  1.18781588e-02  6.07028093e-03  9.47047874e-04  4.85407763e-03  4.29251443e-03  3.25281795e-03 -1.47952477e-03 -1.02462988e-02  1.49274319e-02
 6.70941900e+00  3.51210783e-01 -1.08477111e+00  2.33441202e+00 -7.21739048e-01  1.11729940e+00 -1.50320760e-02  2.48295834e-01  4.85408484e-02  5.45126108e-02  1.29417529e-02  9.41208149e-03  4.60419860e-03  1.07154243e-03  5.85128951e-03  4.45387736e-03  4.13553806e-03 -3.04625564e-03 -1.02989633e-02  1.53509554e-02
 6.76152300e+00  2.24194336e-01 -1.01363631e+00  2.05080503e+00 -6.92220667e-01  9.93231059e-01 -2.61767251e-02  2.20489616e-01  4.15230967e-02  4.75053981e-02  1.07728142e-02  7.36674165e-03  3.38715311e-03  1.18883137e-03  6.74936909e-03  4.48532720e-03  4.85937506e-03 -4.43999172e-03 -1.01502111e-02  1.52956753e-02
 6.81362700e+00  1.12320444e-01 -9.46122293e-01  1.79540589e+00 -6.62676721e-01  8.81443293e-01 -3.55047275e-02  1.95756268e-01  3.52850512e-02  4.11073478e-02  9.01999910e-03  5.71028265e-03  2.38578344e-03  1.29424360e-03  7.53138659e-03  4.39726299e-03  5.41898155e-03 -5.65302916e-03 -9.83903214e-03  1.48224180e-02
 6.86573100e+00  1.41219016e-02 -8.82177421e-01  1.56566234e+00 -6.33303519e-01  7.80810392e-01 -4.32237166e-02  1.73711484e-01  2.97461861e-02  3.52680752e-02  7.61395974e-03  4.40527414e-03  1.56807465e-03  1.38595292e-03  8.18419722e-03  4.20416205e-03  5.81495905e-03 -6.68160316e-03 -9.39734294e-03  1.39955326e-02
 6.91783600e+00 -7.17453710e-02 -8.21725214e-01  1.35923197e+00 -6.04266283e-01  6.90302886e-01 -4.95187590e-02  1.54020333e-01  2.48350200e-02  2.99463665e-02  6.49155723e-03  3.41089702e-03  9.04284267e-04  1.46388553e-03  8.69855963e-03  3.92304734e-03  6.05267650e-03 -7.52559443e-03 -8.85134275e-03  1.28799588e-02
 6.96994000e+00 -1.46505177e-01 -7.64673566e-01  1.17398129e+00 -5.75704687e-01  6.08985873e-01 -5.45550006e-02  1.36393567e-01  2.04883494e-02  2.51080188e-02  5.59668435e-03  2.68497747e-03  3.67631523e-04  1.52889135e-03  9.06905162e-03  3.57222431e-03  6.14117014e-03 -8.18811101e-03 -8.22278221e-03  1.15390005e-02
 7.02204400e+00 -2.11279471e-01 -7.10912040e-01  1.00794681e+00 -5.47732560e-01  5.36000945e-01 -5.84810176e-02  1.20580348e-01  1.66496576e-02  2.07232596e-02  4.88045473e-03  2.18552640e-03 -6.54077557e-05  1.58216486e-03  9.29395128e-03  3.17020212e-03  6.09221380e-03 -8.67518752e-03 -7.52994144e-03  1.00324403e-02
 7.07414800e+00 -2.67089560e-01 -6.60320359e-01  8.59337048e-01 -5.20442949e-01  4.70566311e-01 -6.14305065e-02  1.06365035e-01  1.32685853e-02  1.67656813e-02  4.30126342e-03  1.87213609e-03 -4.14909966e-04  1.62484706e-03  9.37491434e-03  2.73489770e-03  5.91947856e-03 -8.99529159e-03 -6.78851587e-03  8.41537270e-03
 7.12625300e+00 -3.14866191e-01 -6.12769654e-01  7.26512765e-01 -4.93909639e-01  4.11967536e-01 -6.35242614e-02  9.35620918e-02  1.02999731e-02  1.32109805e-02  3.82445773e-03  1.70694107e-03 -6.97573060e-04  1.65779386e-03  9.31662800e-03  2.28301668e-03  5.63784740e-03 -9.15890665e-03 -6.01224693e-03  6.73734793e-03
 7.17835700e+00 -3.55453041e-01 -5.68128920e-01  6.07984595e-01 -4.68191519e-01  3.59556119e-01 -6.48715109e-02  8.20129676e-02  7.70338577e-03  1.00364485e-02  3.42188266e-03  1.65531010e-03 -9.26889219e-04  1.68146235e-03  9.12641419e-03  1.82966869e-03  5.26287678e-03 -9.17808921e-03 -5.21346644e-03  5.04206815e-03
 7.23046100e+00 -3.89618755e-01 -5.26261955e-01  5.02386421e-01 -4.43331666e-01  3.12737490e-01 -6.55713621e-02  7.15809213e-02  5.44217760e-03  7.22003446e-03  3.07121170e-03  1.68624738e-03 -1.11346982e-03  1.69589336e-03  8.81379212e-03  1.38805445e-03  4.81030928e-03 -9.06607138e-03 -4.40334500e-03  3.36705926e-03
 7.28256500e+00 -4.18059286e-01 -4.87033073e-01  4.08475289e-01 -4.19361308e-01  2.70970828e-01 -6.57136118e-02  6.21487238e-02  3.48322391e-03  4.74028708e-03  2.75529963e-03  1.77260801e-03 -1.26537705e-03  1.70075006e-03  8.39004225e-03  9.69371447e-04  4.29573047e-03 -8.83685741e-03 -3.59217064e-03  1.74389906e-03
 7.33466900e+00 -4.41404657e-01 -4.50307781e-01  3.25118931e-01 -3.96301031e-01  2.33763480e-01 -6.53796055e-02  5.36154783e-02  1.79643745e-03  2.57608716e-03  2.46146295e-03  1.89112022e-03 -1.38851334e-03  1.69539929e-03  7.86777655e-03  5.82781258e-04  3.73427774e-03 -8.50487557e-03 -2.78946216e-03  1.98457414e-04
 7.38677400e+00 -4.60224681e-01 -4.15953419e-01  2.51285364e-01 -3.74161894e-01  2.00666359e-01 -6.46428975e-02  4.58939258e-02  3.54388863e-04  7.06523662e-04  2.18077533e-03  2.02228224e-03 -1.48700998e-03  1.67901234e-03  7.26051633e-03  2.35459244e-04  3.14040441e-03 -8.08465707e-03 -2.00401503e-03 -1.24873852e-03
 7.43887800e+00 -4.75032657e-01 -3.83842735e-01  1.86039976e-01 -3.52948466e-01  1.71272720e-01 -6.35698946e-02  3.89088135e-02 -8.67883205e-04 -8.88985119e-04  1.90742534e-03  2.15015026e-03 -1.56359100e-03  1.65067397e-03  6.58236025e-03 -6.72654274e-05  2.52775296e-03 -7.59060024e-03 -1.24397619e-03 -2.58192736e-03
 7.49098200e+00 -4.86292257e-01 -3.53850658e-01  1.28529267e-01 -3.32657484e-01  1.45210993e-01 -6.22202745e-02  3.25941143e-02 -1.89328505e-03 -2.23087299e-03  1.63807341e-03  2.26208774e-03 -1.61992586e-03  1.60948368e-03  5.84756916e-03 -3.21796541e-04  1.90895521e-03 -7.03669462e-03 -5.16739561e-04 -3.78977281e-03
 7.54308600e+00 -4.94420418e-01 -3.25857478e-01  7.79794751e-02 -3.13280617e-01  1.22144282e-01 -6.06474912e-02  2.68920249e-02 -2.74276112e-03 -3.33921265e-03  1.37132549e-03  2.34844946e-03 -1.65692477e-03  1.55464826e-03  5.07030646e-03 -5.26066304e-04  1.29558141e-03 -6.43636600e-03  1.71021880e-04 -4.86473054e-03
 7.59519000e+00 -4.99791857e-01 -2.99748492e-01  3.36884151e-02 -2.94804965e-01  1.01766835e-01 -5.88991825e-02  2.17514560e-02 -3.43550006e-03 -4.23367294e-03  1.10724722e-03  2.40225917e-03 -1.67500135e-03  1.48555709e-03  4.26436380e-03 -6.79354441e-04  6.98062187e-04 -5.80232192e-03  8.13404855e-04 -5.80256627e-03
 7.64729500e+00 -5.02742931e-01 -2.75413730e-01 -4.98137243e-03 -2.77213528e-01  8.38010889e-02 -5.70175266e-02  1.71268175e-02 -3.98909439e-03 -4.93344265e-03  8.46946868e-04  2.41888084e-03 -1.67428911e-03  1.40183742e-03  3.44292396e-03 -7.82100409e-04  1.25636005e-04 -5.14642694e-03  1.40531752e-03 -6.60188331e-03
 7.69939900e+00 -5.03575004e-01 -2.52749852e-01 -3.86054408e-02 -2.60487247e-01  6.79965675e-02 -5.50397647e-02  1.29774277e-02 -4.41963063e-03 -5.45709400e-03  5.92249040e-04  2.39569681e-03 -1.65481581e-03  1.30339937e-03  2.61844393e-03 -8.35713072e-04 -4.13627592e-04 -4.47967306e-03  1.94245844e-03 -7.26361163e-03
 7.75150300e+00 -5.02558052e-01 -2.31657310e-01 -6.77071126e-02 -2.44603586e-01  5.41255838e-02 -5.29983461e-02  9.26621327e-03 -4.74186621e-03 -5.82258243e-03  3.45379814e-04  2.33180385e-03 -1.61663738e-03  1.19044645e-03  1.80241892e-03 -8.42409858e-04 -9.12895297e-04 -3.81205106e-03  2.42139810e-03 -7.79068776e-03
 7.80360700e+00 -4.99933427e-01 -2.12042156e-01 -9.27592413e-02 -2.29538423e-01  4.19825914e-02 -5.09214240e-02  5.95944656e-03 -4.96928546e-03 -6.04711909e-03  1.08757806e-04  2.22772550e-03 -1.55993578e-03  1.06348539e-03  1.00534071e-03 -8.05049245e-04 -1.36650988e-03 -3.15257170e-03  2.83953380e-03 -8.18762168e-03
 7.85571100e+00 -4.95916707e-01 -1.93815404e-01 -1.14189443e-01 -2.15266159e-01  3.13819138e-02 -4.88331633e-02  3.02614641e-03 -5.11420201e-03 -6.14712723e-03 -1.15190420e-04  2.08515082e-03 -1.48508589e-03  9.23314297e-04  2.36610619e-04 -7.26990172e-04 -1.76997122e-03 -2.50924455e-03  3.19509116e-03 -8.46018770e-03
 7.90781600e+00 -4.90700144e-01 -1.76892532e-01 -1.32384492e-01 -2.01759854e-01  2.21558251e-02 -4.67540342e-02  4.37625414e-04 -5.18784195e-03 -6.13819477e-03 -3.24170692e-04  1.90669354e-03 -1.39269378e-03  7.70997500e-04 -4.95515717e-04 -6.11962679e-04 -2.11989945e-03 -1.88907436e-03  3.48710715e-03 -8.61514263e-03
 7.95992000e+00 -4.84455409e-01 -1.61194551e-01 -1.47692728e-01 -1.88992580e-01  1.41536168e-02 -4.47012958e-02 -1.83264109e-03 -5.20041518e-03 -6.03504316e-03 -5.16105197e-04  1.69569477e-03 -1.28362231e-03  6.07846319e-04 -1.18388832e-03 -4.63966608e-04 -2.41395510e-03 -1.29812996e-03  3.71537668e-03 -8.65997177e-03
 8.01202400e+00 -4.77335117e-01 -1.46645842e-01 -1.60429567e-01 -1.76936152e-01  7.23905504e-03 -4.26890678e-02 -3.80956783e-03 -5.16119383e-03 -5.85150412e-03 -6.89225480e-04  1.45601523e-03 -1.15898126e-03  4.35363820e-04 -1.82254031e-03 -2.87162547e-04 -2.65081620e-03 -7.41505558e-04  3.88044485e-03 -8.60269844e-03
 8.06412800e+00 -4.69475139e-01 -1.33175250e-01 -1.70879186e-01 -1.65562421e-01  1.28974727e-03 -4.07287907e-02 -5.51645566e-03 -5.07857100e-03 -5.60050762e-03 -8.42099463e-04  1.19188487e-03 -1.02012126e-03  2.55214451e-04 -2.40660480e-03 -8.57983274e-05 -2.83007965e-03 -2.23410347e-04  3.98353431e-03 -8.45169417e-03
 8.11623200e+00 -4.60996258e-01 -1.20715531e-01 -1.79297765e-01 -1.54843208e-01 -3.80429937e-03 -3.88294718e-02 -6.97520153e-03 -4.96012438e-03 -5.29408179e-03 -9.73658375e-04  9.07758410e-04 -8.68609526e-04  6.91773181e-05 -2.93228777e-03  1.35861958e-04 -2.95219182e-03  2.52795534e-04  4.02649649e-03 -8.21553573e-03
 8.16833700e+00 -4.52005586e-01 -1.09202923e-01 -1.85916219e-01 -1.44750288e-01 -8.14190235e-03 -3.69979222e-02 -8.20644261e-03 -4.81267120e-03 -4.94335340e-03 -1.08320498e-03  6.08188570e-04 -7.06197014e-04 -1.20901646e-04 -3.39682234e-03  3.73600595e-04 -3.01836865e-03  6.84555980e-04  4.01175115e-03 -7.90287633e-03
 8.22044100e+00 -4.42598681e-01 -9.85778016e-02 -1.90942104e-01 -1.35256296e-01 -1.18114364e-02 -3.52391521e-02 -9.22956200e-03 -4.64233480e-03 -4.55859066e-03 -1.17039914e-03  2.97747177e-04 -5.34797209e-04 -3.13137902e-04 -3.79837075e-03  6.23275920e-04 -3.03050820e-03  1.07003045e-03  3.94222581e-03 -7.52237029e-03
 8.27254500e+00 -4.32859805e-01 -8.87831635e-02 -1.94562554e-01 -1.26333686e-01 -1.48922921e-02 -3.35563995e-02 -1.00629052e-02 -4.45457926e-03 -4.14918348e-03 -1.23525431e-03 -1.90947637e-05 -3.56431239e-04 -5.05670670e-04 -4.13600740e-03  8.80889680e-04 -2.99111355e-03  1.40808556e-03  3.82128927e-03 -7.08255420e-03
 8.32464900e+00 -4.22863752e-01 -7.97653407e-02 -1.96945710e-01 -1.17955613e-01 -1.74554086e-02 -3.19514956e-02 -1.07237413e-02 -4.25426915e-03 -3.72369565e-03 -1.27810540e-03 -3.38014351e-04 -1.73203519e-04 -6.96685381e-04 -4.40960684e-03  1.14260173e-03 -2.90320212e-03  1.69820185e-03  3.65268622e-03 -6.59180226e-03
 8.37675400e+00 -4.12676522e-01 -7.14734458e-02 -1.98242690e-01 -1.10095664e-01 -1.95642030e-02 -3.04250070e-02 -1.12283460e-02 -4.04570898e-03 -3.28987965e-03 -1.29958312e-03 -6.54904987e-04  1.27407353e-05 -8.84453800e-04 -4.61977891e-03  1.40476613e-03 -2.77022106e-03  1.94042755e-03  3.44046784e-03 -6.05825560e-03
 8.42885800e+00 -4.02357034e-01 -6.38598344e-02 -1.98589133e-01 -1.02728522e-01 -2.12751484e-02 -2.89765410e-02 -1.15920062e-02 -3.83270288e-03 -2.85474245e-03 -1.30058121e-03 -9.65896637e-04  1.99235324e-04 -1.06734810e-03 -4.76777514e-03  1.66393261e-03 -2.59597720e-03  2.13530240e-03  3.18894478e-03 -5.48981990e-03
 8.48096200e+00 -3.91956771e-01 -5.68790021e-02 -1.98106833e-01 -9.58291056e-02 -2.26386817e-02 -2.76047435e-02 -1.18291126e-02 -3.61857128e-03 -2.42452954e-03 -1.28222565e-03 -1.26742643e-03  3.84146250e-04 -1.24388623e-03 -4.85543472e-03  1.91689403e-03 -2.38454357e-03  2.28382836e-03  2.90260043e-03 -4.89406804e-03
