# R_Bohr c0_mEh c1_mEh c2_mEh c3_mEh c4_mEh c5_mEh c6_mEh c7_mEh c8_mEh c9_mEh c10_mEh c11_mEh c12_mEh c13_mEh c14_mEh c15_mEh c16_mEh c17_mEh c18_mEh
 6.65731500e+00  5.00055617e-01 -1.15955308e+00  2.64846768e+00 -7.51163568e-01  1.25733784e+00 -4.39359715e-04  2.82176694e-01  5.30218830e-02  6.12776446e-02  1.81534513e-02  1.56271763e-02  2.01862925e-02  4.04899561e-03 -3.32450794e-03  2.75112581e-03 -6.90008831e-04  5.55021400e-03 -1.95071672e-02 -1.14189983e-03
 6.70941900e+00  3.56662294e-01 -1.08577169e+00  2.33382231e+00 -7.21582849e-01  1.12013084e+00 -1.37261683e-02  2.48639353e-01  4.52883031e-02  5.37289205e-02  1.51169406e-02  1.40458817e-02  1.84136454e-02  4.14797366e-03 -2.93936753e-03  2.15549543e-03 -4.23313326e-04  4.55788167e-03 -1.93280214e-02 -1.35477930e-03
 6.76152300e+00  2.29849949e-01 -1.01546839e+00  2.05017103e+00 -6.91693490e-01  9.96448442e-01 -2.49569147e-02  2.18821245e-01  3.84628273e-02  4.70915174e-02  1.24079016e-02  1.26675246e-02  1.67381210e-02  4.26637199e-03 -2.66559188e-03  1.68246987e-03 -2.51750322e-04  3.65496464e-03 -1.88794533e-02 -1.56987847e-03
 6.81362700e+00  1.17998705e-01 -9.48608952e-01  1.79468966e+00 -6.61742897e-01  8.85031672e-01 -3.43745028e-02  1.92310766e-01  3.24429963e-02  4.12547286e-02  1.00023135e-02  1.14674773e-02  1.51699394e-02  4.38755240e-03 -2.49667926e-03  1.31652582e-03 -1.83606201e-04  2.84411746e-03 -1.82200595e-02 -1.76960293e-03
 6.86573100e+00  1.96381607e-02 -8.85140107e-01  1.56479629e+00 -6.31944914e-01  7.84732111e-01 -4.21960655e-02  1.68741745e-01  2.71357853e-02  3.61245720e-02  7.87810645e-03  1.04243925e-02  1.37169088e-02  4.49817767e-03 -2.42196256e-03  1.04029512e-03 -2.19371917e-04  2.12396074e-03 -1.74000821e-02 -1.94124806e-03
 6.91783600e+00 -6.65652121e-02 -8.24992068e-01  1.35813252e+00 -6.02481983e-01  6.94502841e-01 -4.86150107e-02  1.47789386e-01  2.24573743e-02  3.16208306e-02  6.01466070e-03  9.51970528e-03  1.23841347e-02  4.58843650e-03 -2.42758244e-03  8.35815398e-04 -3.53450782e-04  1.49026007e-03 -1.64624601e-02 -2.07664335e-03
 6.96994000e+00 -1.41813357e-01 -7.68086041e-01  1.17256216e+00 -5.73509953e-01  6.13397345e-01 -5.38026273e-02  1.29167876e-01  1.83331745e-02  2.76748393e-02  4.39249182e-03  8.73725693e-03  1.11740567e-02  4.65197257e-03 -2.49752409e-03  6.85582520e-04 -5.75668478e-04  9.36912228e-04 -1.54439149e-02 -2.17165376e-03
 7.02204400e+00 -2.07198259e-01 -7.14329727e-01  1.00613024e+00 -5.45157114e-01  5.40551152e-01 -5.79109667e-02  1.12623939e-01  1.46968163e-02  2.42267760e-02  2.99265650e-03  8.06277667e-03  1.00863740e-02  4.68561195e-03 -2.61466354e-03  5.73354776e-04 -8.72615138e-04  4.56594217e-04 -1.43757340e-02 -2.22562238e-03
 7.07414800e+00 -2.63706461e-01 -6.63623992e-01  8.57062087e-01 -5.17528762e-01  4.75181096e-01 -6.10744688e-02  9.79345319e-02  1.14899297e-02  2.12241803e-02  1.79662486e-03  7.48357076e-03  9.11833243e-03  4.68892127e-03 -2.76176126e-03  4.84788235e-04 -1.22877922e-03  4.13639389e-05 -1.32845927e-02 -2.24073827e-03
 7.12625300e+00 -3.12232319e-01 -6.15862472e-01  7.23740286e-01 -4.90708327e-01  4.16574972e-01 -6.34121960e-02  8.49024518e-02  8.66133210e-03  1.86203173e-02  7.86064455e-04  6.98815656e-03  8.26494257e-03  4.66368438e-03 -2.92235302e-03  4.07844549e-04 -1.62753906e-03 -3.16934376e-04 -1.21931302e-02 -2.22139902e-03
 7.17835700e+00 -3.53584125e-01 -5.70936643e-01  6.04699346e-01 -4.64761519e-01  3.64088988e-01 -6.50295880e-02  7.33538742e-02  6.16653464e-03  1.63731889e-02 -5.71364558e-05  6.56601769e-03  7.51936346e-03  4.61334246e-03 -3.08148019e-03  3.33014212e-04 -2.05197682e-03 -6.26307863e-04 -1.11205261e-02 -2.17357887e-03
 7.23046100e+00 -3.88498332e-01 -5.28731635e-01  4.98596488e-01 -4.39735271e-01  3.17134774e-01 -6.60204596e-02  6.31337921e-02  3.96670895e-03  1.44443370e-02 -7.50942253e-04  6.20733322e-03  6.87316947e-03  4.54243442e-03 -3.22627820e-03  2.53345484e-04 -2.48565207e-03 -8.94383979e-04 -1.00827695e-02 -2.10421991e-03
 7.28256500e+00 -4.17643319e-01 -4.89131154e-01  4.04209734e-01 -4.15661788e-01  2.75178386e-01 -6.64683310e-02  5.41043576e-02  2.02822030e-03  1.27983997e-02 -1.31297473e-03  5.90287490e-03  6.31681227e-03  4.45608167e-03 -3.34634640e-03  1.64331918e-04 -2.91319057e-03 -1.12816067e-03 -9.09306224e-03 -2.02067427e-03
 7.33466900e+00 -4.41627025e-01 -4.52017652e-01  3.20424210e-01 -3.92559938e-01  2.37734162e-01 -6.64477871e-02  4.61423034e-02  3.21917831e-04  1.14026144e-02 -1.76037086e-03  5.64392455e-03  5.84001022e-03  4.35953618e-03 -3.43394663e-03  6.36677060e-05 -3.32080484e-03 -1.33383905e-03 -8.16206094e-03 -1.93021036e-03
 7.38677400e+00 -4.61003019e-01 -4.17272729e-01  2.46221141e-01 -3.70436686e-01  2.04359755e-01 -6.60255669e-02  3.91368580e-02 -1.17749418e-03  1.02265224e-02 -2.10959872e-03  5.42226012e-03  5.43214286e-03  4.25780780e-03 -3.48402511e-03 -4.90868924e-05 -3.69670586e-03 -1.51670061e-03 -7.29808428e-03 -1.83959693e-03
 7.43887800e+00 -4.76274056e-01 -3.84780705e-01  1.80674860e-01 -3.49290556e-01  1.74654756e-01 -6.52615138e-02  3.29886237e-02 -2.49189017e-03  9.24190691e-03 -2.37623618e-03  5.23021156e-03  5.08265989e-03  4.15539045e-03 -3.49407937e-03 -1.72881291e-04 -4.03136647e-03 -1.68101988e-03 -6.50737360e-03 -1.75478529e-03
 7.49098200e+00 -4.87898594e-01 -3.54425495e-01  1.22936773e-01 -3.29110777e-01  1.48253453e-01 -6.42092728e-02  2.76074124e-02 -3.64038094e-03  8.42260085e-03 -2.57482468e-03  5.06070918e-03  4.78137490e-03  4.05605796e-03 -3.46391292e-03 -3.05589607e-04 -4.31773984e-03 -1.83006690e-03 -5.79417085e-03 -1.68066842e-03
 7.54308600e+00 -4.96293002e-01 -3.26094066e-01  7.22345288e-02 -3.09880578e-01  1.24824406e-01 -6.29169264e-02  2.29116773e-02 -4.63962267e-03  7.74457829e-03 -2.71867884e-03  4.90739221e-03  4.51878652e-03  3.96276322e-03 -3.39529203e-03 -4.44391165e-04 -4.55128789e-03 -1.96612911e-03 -5.16095319e-03 -1.62095167e-03
 7.59519000e+00 -5.01835303e-01 -2.99676391e-01  2.78644819e-02 -2.91578199e-01  1.04067004e-01 -6.14274919e-02  1.88274476e-02 -5.50422055e-03  7.18595214e-03 -2.81976588e-03  4.76469610e-03  4.28629788e-03  3.87760132e-03 -3.29155595e-03 -5.86124383e-04 -4.72993541e-03 -2.09060168e-03 -4.60857699e-03 -1.57810286e-03
 7.64729500e+00 -5.04868222e-01 -2.75065499e-01 -1.08144741e-02 -2.74177855e-01  8.57086029e-02 -5.97793077e-02  1.52875048e-02 -6.24706518e-03  6.72698911e-03 -2.88861880e-03  4.62792864e-03  4.07637515e-03  3.80183339e-03 -3.15720310e-03 -7.27587545e-04 -4.85391727e-03 -2.20411768e-03 -4.13642904e-03 -1.55338178e-03
 7.69939900e+00 -5.05701740e-01 -2.52159711e-01 -4.43830850e-02 -2.57652181e-01  6.95035544e-02 -5.80065242e-02  1.22310120e-02 -6.87955672e-03  6.35014794e-03 -2.93428700e-03  4.49333439e-03  3.88265941e-03  3.73596348e-03 -2.99749944e-03 -8.65763005e-04 -4.92552994e-03 -2.30669751e-03 -3.74262139e-03 -1.54693567e-03
 7.75150300e+00 -5.04615968e-01 -2.30860066e-01 -7.33708431e-02 -2.41971165e-01  5.52289152e-02 -5.61392333e-02  9.60257752e-03 -7.41192975e-03  6.04000192e-03 -2.96434283e-03  4.35810126e-03  3.69997652e-03  3.67983231e-03 -2.81809169e-03 -9.98003068e-04 -4.94883935e-03 -2.39793601e-03 -3.42409922e-03 -1.55793895e-03
 7.80360700e+00 -5.01863252e-01 -2.11072387e-01 -9.82572816e-02 -2.27104273e-01  4.26838554e-02 -5.42038889e-02  7.35207997e-03 -7.85339933e-03  5.78321457e-03 -2.98491567e-03  4.22035760e-03  3.52433155e-03  3.63274390e-03 -2.62469349e-03 -1.12212601e-03 -4.92931948e-03 -2.47716991e-03 -3.17684275e-03 -1.58477028e-03
 7.85571100e+00 -4.97670481e-01 -1.92706835e-01 -1.19476851e-01 -2.13020698e-01  3.16873646e-02 -5.22235579e-02  5.43419807e-03 -8.21235073e-03  5.56843194e-03 -3.00076991e-03  4.07912071e-03  3.35283616e-03  3.59359139e-03 -2.42281682e-03 -1.23647028e-03 -4.87348174e-03 -2.54364594e-03 -2.99602296e-03 -1.62520319e-03
 7.90781600e+00 -4.92241086e-01 -1.75677560e-01 -1.37423059e-01 -1.99689552e-01  2.20762787e-02 -5.02181548e-02  3.80802545e-03 -8.49649084e-03  5.38614808e-03 -3.01541229e-03  3.93421325e-03  3.18360099e-03  3.56098148e-03 -2.21756321e-03 -1.33990189e-03 -4.78849797e-03 -2.59666679e-03 -2.87616503e-03 -1.67660108e-03
 7.95992000e+00 -4.85757477e-01 -1.59903875e-01 -1.52450744e-01 -1.87081178e-01  1.37043053e-02 -4.82048647e-02  2.43686366e-03 -8.71294902e-03  5.22856015e-03 -3.03122155e-03  3.78616721e-03  3.01561928e-03  3.53335275e-03 -2.01349498e-03 -1.43177713e-03 -4.68184928e-03 -2.63570414e-03 -2.81131912e-03 -1.73609789e-03
 8.01202400e+00 -4.78382291e-01 -1.45308160e-01 -1.64881467e-01 -1.75165805e-01  6.43935053e-03 -4.61981758e-02  1.28773127e-03 -8.86840735e-03  5.08937070e-03 -3.04959733e-03  3.63608115e-03  2.84860368e-03  3.50907448e-03 -1.81452257e-03 -1.51190045e-03 -4.56098990e-03 -2.66048914e-03 -2.79520462e-03 -1.80077092e-03
 8.06412800e+00 -4.70260559e-01 -1.31817010e-01 -1.75005194e-01 -1.63914681e-01  1.62825997e-04 -4.42102914e-02  3.31204612e-04 -8.96915350e-03  4.96361514e-03 -3.07111564e-03  3.48549424e-03  2.68285062e-03  3.48653589e-03 -1.62387964e-03 -1.58044767e-03 -4.43307050e-03 -2.67105914e-03 -2.82137080e-03 -1.86777978e-03
 8.11623200e+00 -4.61521260e-01 -1.19360715e-01 -1.83083543e-01 -1.53299843e-01 -5.23188620e-03 -4.22513422e-02 -4.58892546e-04 -9.02114273e-03  4.84746956e-03 -3.09568818e-03  3.33624353e-03  2.51909162e-03  3.46421509e-03 -1.44411812e-03 -1.63789312e-03 -4.30470476e-03 -2.66777818e-03 -2.88333435e-03 -1.93448255e-03
 8.16833700e+00 -4.52278679e-01 -1.07872859e-01 -1.89352532e-01 -1.43293914e-01 -9.84073627e-03 -4.03295892e-02 -1.10576624e-03 -9.03003553e-03  4.73806609e-03 -3.12271837e-03  3.19032566e-03  2.35835421e-03  3.44073168e-03 -1.27713459e-03 -1.68493584e-03 -4.18178912e-03 -2.65132813e-03 -2.97470962e-03 -1.99852354e-03
 8.22044100e+00 -4.42634541e-01 -9.72910009e-02 -1.94024556e-01 -1.33870818e-01 -1.37497759e-02 -3.84517963e-02 -1.62986153e-03 -9.00121970e-03  4.63333043e-03 -3.15124604e-03  3.04978297e-03  2.20185212e-03  3.41488602e-03 -1.12423418e-03 -1.72242660e-03 -4.06938838e-03 -2.62267920e-03 -3.08931520e-03 -2.05788707e-03
 8.27254500e+00 -4.32678240e-01 -8.75551883e-02 -1.97291301e-01 -1.25004571e-01 -1.70366840e-02 -3.66232178e-02 -2.04918237e-03 -8.93981996e-03  4.53181442e-03 -3.18008480e-03  2.91657684e-03  2.05086120e-03  3.38567995e-03 -9.86176648e-04 -1.75131186e-03 -3.97164896e-03 -2.58304054e-03 -3.22128334e-03 -2.11093791e-03
 8.32464900e+00 -4.22488738e-01 -7.86087084e-02 -1.99325238e-01 -1.16670008e-01 -1.97712937e-02 -3.48479392e-02 -2.37947463e-03 -8.85069474e-03  4.43256813e-03 -3.20793854e-03  2.79250751e-03  1.90664434e-03  3.35232977e-03 -8.63262213e-04 -1.77257821e-03 -3.89178250e-03 -2.53380329e-03 -3.36513562e-03 -2.15642671e-03
 8.37675400e+00 -4.12135269e-01 -7.03975769e-02 -2.00281570e-01 -1.08842389e-01 -2.20165222e-02 -3.31289791e-02 -2.63446715e-03 -8.73842499e-03  4.33501892e-03 -3.23350351e-03  2.67913782e-03  1.77037626e-03  3.31426598e-03 -7.55401244e-04 -1.78721210e-03 -3.83207642e-03 -2.47647652e-03 -3.51585282e-03 -2.19348360e-03
 8.42885800e+00 -4.01679120e-01 -6.28710416e-02 -2.00299810e-01 -1.01497955e-01 -2.38289143e-02 -3.14685747e-02 -2.82606355e-03 -8.60730913e-03  4.23888119e-03 -3.25554909e-03  2.57775066e-03  1.64310128e-03  3.27112899e-03 -6.62195365e-04 -1.79616706e-03 -3.79394470e-03 -2.41262940e-03 -3.66891187e-03 -2.22159235e-03
