# R_Bohr c0_mEh c1_mEh c2_mEh c3_mEh c4_mEh c5_mEh c6_mEh c7_mEh c8_mEh c9_mEh c10_mEh c11_mEh c12_mEh c13_mEh c14_mEh c15_mEh c16_mEh c17_mEh c18_mEh
 8.48096200e+00 -3.91793308e-01 -5.42448943e-02 -1.96704233e-01 -9.83268789e-02 -2.30546302e-02 -3.60421117e-02 -4.84167309e-03 -5.77257706e-03 -4.25567674e-05  4.84612454e-03  1.58809626e-03 -3.70136830e-03  7.81589705e-03  4.66666908e-03  3.41386125e-03  2.07090845e-03  4.92582012e-03  3.24422037e-03 -8.24368990e-04
 8.53306600e+00 -3.80988755e-01 -4.78780828e-02 -1.95338357e-01 -9.22178745e-02 -2.42071245e-02 -3.45008484e-02 -5.44215439e-03 -5.72742803e-03  2.16999762e-04  5.04867649e-03  1.20579775e-03 -3.41621481e-03  7.68890605e-03  4.55021585e-03  3.42223472e-03  1.94353487e-03  5.05283958e-03  3.29575552e-03 -5.80239072e-04
 8.58517000e+00 -3.70209696e-01 -4.20559628e-02 -1.93360026e-01 -8.65135561e-02 -2.50569105e-02 -3.29741501e-02 -5.97362595e-03 -5.66411232e-03  4.57758381e-04  5.21642181e-03  8.18281256e-04 -3.15360109e-03  7.52942532e-03  4.41783778e-03  3.43146858e-03  1.82648935e-03  5.16929899e-03  3.33033014e-03 -3.36154589e-04
 8.63727500e+00 -3.59493901e-01 -3.67384593e-02 -1.90858030e-01 -8.11874194e-02 -2.56405880e-02 -3.14666038e-02 -6.44146278e-03 -5.58469705e-03  6.76661737e-04  5.34821308e-03  4.32720765e-04 -2.91514769e-03  7.34049054e-03  4.27278800e-03  3.44327537e-03  1.71956179e-03  5.27206645e-03  3.34825517e-03 -9.65798919e-05
 8.68937900e+00 -3.48875048e-01 -3.18883193e-02 -1.87911976e-01 -7.62145604e-02 -2.59911463e-02 -2.99825788e-02 -6.85055389e-03 -5.49120197e-03  8.71258676e-04  5.44344339e-03  5.58874179e-05 -2.70212932e-03  7.12529188e-03  4.11821789e-03  3.45907383e-03  1.62238057e-03  5.35830704e-03  3.34993495e-03  1.34432219e-04
 8.74148300e+00 -3.38381921e-01 -2.74703748e-02 -1.84592898e-01 -7.15710778e-02 -2.61383848e-02 -2.85260418e-02 -7.20540454e-03 -5.38557995e-03  1.03968775e-03  5.50202423e-03 -3.05975671e-04 -2.51546515e-03  6.88711856e-03  3.95711324e-03  3.47997965e-03  1.53442601e-03  5.42550759e-03  3.33586912e-03  3.53281756e-04
 8.79358700e+00 -3.28039630e-01 -2.34518384e-02 -1.80964257e-01 -6.72344899e-02 -2.61091775e-02 -2.71006638e-02 -7.51013918e-03 -5.26971205e-03  1.18061668e-03  5.52433662e-03 -6.47188671e-04 -2.35575635e-03  6.62934063e-03  3.79226682e-03  3.50680196e-03  1.45506428e-03  5.47147883e-03  3.30665038e-03  5.56809726e-04
 8.84569100e+00 -3.17869759e-01 -1.98020772e-02 -1.77082635e-01 -6.31836190e-02 -2.59277657e-02 -2.57097839e-02 -7.76854440e-03 -5.14539563e-03  1.29320269e-03  5.51119533e-03 -9.62692857e-04 -2.22330095e-03  6.35537456e-03  3.62624553e-03  3.54004779e-03  1.38357008e-03  5.49436523e-03  3.26296375e-03  7.42303383e-04
 8.89779600e+00 -3.07890491e-01 -1.64924368e-02 -1.72998313e-01 -5.93985012e-02 -2.56159985e-02 -2.43563782e-02 -7.98410126e-03 -5.01433195e-03  1.37704946e-03  5.46380870e-03 -1.24809245e-03 -2.11811209e-03  6.06864791e-03  3.46136448e-03  3.57993323e-03  1.31914920e-03  5.49264968e-03  3.20558351e-03  9.07494266e-04
 8.94990000e+00 -2.98117660e-01 -1.34963774e-02 -1.68756193e-01 -5.58606430e-02 -2.51935782e-02 -2.30431610e-02 -8.15999450e-03 -4.87812739e-03  1.43215724e-03  5.38374370e-03 -1.49965726e-03 -2.03994597e-03  5.77259301e-03  3.29968374e-03  3.62639563e-03  1.26096572e-03  5.46515637e-03  3.13537530e-03  1.05053611e-03
 9.00200400e+00 -2.88563856e-01 -1.07889850e-02 -1.64395860e-01 -5.25525517e-02 -2.46782199e-02 -2.17724283e-02 -8.29915987e-03 -4.73827070e-03  1.45888910e-03  5.27288124e-03 -1.71436810e-03 -1.98831016e-03  5.47058652e-03  3.14297957e-03  3.67911774e-03  1.20815535e-03  5.41104980e-03  3.05328606e-03  1.17000986e-03
 9.05410800e+00 -2.79239437e-01 -8.34712765e-03 -1.59952383e-01 -4.94579899e-02 -2.40858457e-02 -2.05461653e-02 -8.40428782e-03 -4.59613662e-03  1.45792178e-03  5.13337999e-03 -1.88989598e-03 -1.96249256e-03  5.16594526e-03  2.99275307e-03  3.73754768e-03  1.15984952e-03  5.32983089e-03  2.96034409e-03  1.26489281e-03
 9.10621200e+00 -2.70152549e-01 -6.14928818e-03 -1.55456676e-01 -4.65618559e-02 -2.34307358e-02 -1.93660250e-02 -8.47784809e-03 -4.45297876e-03  1.43020681e-03  4.96763695e-03 -2.02460031e-03 -1.96157932e-03  4.86189602e-03  2.85022771e-03  3.80092517e-03  1.11519109e-03  5.22133070e-03  2.85765302e-03  1.33454125e-03
 9.15831700e+00 -2.61309157e-01 -4.17543249e-03 -1.50935806e-01 -4.38500854e-02 -2.27256517e-02 -1.82333134e-02 -8.52210994e-03 -4.30992377e-03  1.37693026e-03  4.77824503e-03 -2.11751409e-03 -1.98447534e-03  4.56154645e-03  2.71635207e-03  3.86831019e-03  1.07334870e-03  5.08569821e-03  2.74638373e-03  1.37866768e-03
 9.21042100e+00 -2.52713905e-01 -2.40706422e-03 -1.46413701e-01 -4.13098060e-02 -2.19820164e-02 -1.71490857e-02 -8.53915889e-03 -4.16798087e-03  1.29948025e-03  4.56797000e-03 -2.16831404e-03 -2.02992169e-03  4.26788608e-03  2.59181879e-03  3.93860629e-03  1.03353300e-03  4.92339927e-03  2.62777631e-03  1.39731269e-03
 9.26252500e+00 -2.44369267e-01 -8.26909636e-04 -1.41910954e-01 -3.89289733e-02 -2.12099441e-02 -1.61140264e-02 -8.53092128e-03 -4.02802559e-03  1.19940587e-03  4.33969117e-03 -2.17730116e-03 -2.09651734e-03  3.98373112e-03  2.47706137e-03  4.01059764e-03  9.95003020e-04  4.73518633e-03  2.50311966e-03  1.39082320e-03
 9.31462900e+00 -2.36276390e-01  5.81011597e-04 -1.37445460e-01 -3.66965298e-02 -2.04183950e-02 -1.51285505e-02 -8.49918015e-03 -3.89081268e-03  1.07838815e-03  4.09637896e-03 -2.14535701e-03 -2.18273655e-03  3.71172881e-03  2.37227955e-03  4.08297327e-03  9.57078553e-04  4.52209118e-03  2.37375141e-03  1.35982079e-03
 9.36673300e+00 -2.28435071e-01  1.83150710e-03 -1.33032600e-01 -3.46022979e-02 -1.96152548e-02 -1.41927956e-02 -8.44559611e-03 -3.75697677e-03  9.38208829e-04  3.84105569e-03 -2.07390531e-03 -2.28694727e-03  3.45433432e-03  2.27745389e-03  4.15435745e-03  9.19146687e-04  4.28540327e-03  2.24104672e-03  1.30517434e-03
 9.41883800e+00 -2.20843753e-01  2.93830873e-03 -1.28685400e-01 -3.26368899e-02 -1.88074036e-02 -1.33066212e-02 -8.37172553e-03 -3.62703479e-03  7.80719252e-04  3.57675587e-03 -1.96486500e-03 -2.40743127e-03  3.21379095e-03  2.19236330e-03  4.22333934e-03  8.80666599e-04  4.02664308e-03  2.10640572e-03  1.22796968e-03
 9.47094200e+00 -2.13500239e-01  3.91406359e-03 -1.24415083e-01 -3.07918038e-02 -1.80008564e-02 -1.24696927e-02 -8.27904613e-03 -3.50140217e-03  6.07827061e-04  3.30651329e-03 -1.82061148e-03 -2.54239173e-03  2.99213466e-03  2.11661199e-03  4.28849523e-03  8.41176435e-04  3.74755912e-03  1.97125331e-03  1.12948746e-03
 9.52304600e+00 -2.06400940e-01  4.77053070e-03 -1.20230775e-01 -2.90591452e-02 -1.72007422e-02 -1.16813974e-02 -8.16896754e-03 -3.38038530e-03  4.21454670e-04  3.03329851e-03 -1.64391373e-03 -2.68998373e-03  2.79115479e-03  2.04964130e-03  4.34842256e-03  8.00291269e-04  3.45007319e-03  1.83701243e-03  1.01116607e-03
 9.57515000e+00 -1.99541580e-01  5.51855937e-03 -1.16140017e-01 -2.74317288e-02 -1.64114339e-02 -1.09409314e-02 -8.04285499e-03 -3.26420017e-03  2.23529957e-04  2.76000866e-03 -1.43788973e-03 -2.84832130e-03  2.61240331e-03  1.99075888e-03  4.40175924e-03  7.57707019e-04  3.13627364e-03  1.70510271e-03  8.74579877e-04
 9.62725500e+00 -1.92917041e-01  6.16818563e-03 -1.12148784e-01 -2.59029611e-02 -1.56365821e-02 -1.02472886e-02 -7.90204255e-03 -3.15297717e-03  1.59604202e-05  2.48942864e-03 -1.20594660e-03 -3.01549829e-03  2.45718000e-03  1.93915878e-03  4.44720867e-03  7.13198587e-04  2.80837693e-03  1.57692345e-03  7.21408420e-04
 9.67935900e+00 -1.86521970e-01  6.72864281e-03 -1.08261938e-01 -2.44669072e-02 -1.48792345e-02 -9.59933189e-03 -7.74786038e-03 -3.04677979e-03 -1.99367535e-04  2.22422513e-03 -9.51744739e-04 -3.18959020e-03  2.32653866e-03  1.89394834e-03  4.48355748e-03  6.66621929e-04  2.46872505e-03  1.45385111e-03  5.53423259e-04
 9.73146300e+00 -1.80350117e-01  7.20849116e-03 -1.04482915e-01 -2.31180669e-02 -1.41418036e-02 -8.99573259e-03 -7.58163287e-03 -2.94560253e-03 -4.20627412e-04  1.96689062e-03 -6.79116738e-04 -3.36868766e-03  2.22126638e-03  1.85416501e-03  4.50969990e-03  6.17906603e-04  2.11971915e-03  1.33721202e-03  3.72446385e-04
 9.78356700e+00 -1.74394947e-01  7.61561779e-03 -1.00814165e-01 -2.18514483e-02 -1.34261817e-02 -8.43504367e-03 -7.40470183e-03 -2.84939071e-03 -6.46049824e-04  1.71974189e-03 -3.92030793e-04 -3.55089737e-03  2.14189525e-03  1.81880292e-03  4.52465108e-03  5.67055969e-04  1.76381587e-03  1.22827991e-03  1.80339272e-04
 9.83567100e+00 -1.68649602e-01  7.95729811e-03 -9.72571952e-02 -2.06624926e-02 -1.27337772e-02 -7.91570465e-03 -7.21843445e-03 -2.75804962e-03 -8.73937646e-04  1.48489464e-03 -9.45334205e-05 -3.73435814e-03  2.08870090e-03  1.78683354e-03  4.52756292e-03  5.14142486e-04  1.40349256e-03  1.12826107e-03 -2.10207615e-05
 9.88777600e+00 -1.63106876e-01  8.24024529e-03 -9.38126191e-02 -1.95470108e-02 -1.20655524e-02 -7.43605108e-03 -7.02422761e-03 -2.67145426e-03 -1.10268004e-03  1.26424181e-03  2.09308221e-04 -3.91725668e-03  2.06170613e-03  1.75722607e-03  4.51773645e-03  4.59302203e-04  1.04121225e-03  1.03828070e-03 -2.29763814e-04
 9.93988000e+00 -1.57759724e-01  8.47063094e-03 -9.04805205e-02 -1.85012270e-02 -1.14221223e-02 -6.99436824e-03 -6.82352868e-03 -2.58946707e-03 -1.33074299e-03  1.05945524e-03  5.15432973e-04 -4.09782518e-03  2.06068876e-03  1.72896950e-03  4.49463330e-03  4.02734111e-04  6.79424042e-04  9.59378044e-04 -4.44028707e-04
 9.99198400e+00 -1.52600692e-01  8.65415553e-03 -8.72601539e-02 -1.75216104e-02 -1.08037228e-02 -6.58885289e-03 -6.61781609e-03 -2.51193879e-03 -1.55670249e-03  8.71947908e-04  8.19868781e-04 -4.27437332e-03  2.08518695e-03  1.70108787e-03  4.45788272e-03  3.44688570e-04  3.20494981e-04  8.92484879e-04 -6.62002833e-04
 1.00440880e+01 -1.47622421e-01  8.79606043e-03 -8.41502983e-02 -1.66049251e-02 -1.02103065e-02 -6.21766692e-03 -6.40861443e-03 -2.43872553e-03 -1.77923237e-03  7.02881701e-04  1.11875495e-03 -4.44528442e-03  2.13451231e-03  1.67265970e-03  4.40728814e-03  2.85465981e-04 -3.32872990e-05  8.38422356e-04 -8.81920239e-04
 1.00961920e+01 -1.42817598e-01  8.90116567e-03 -8.11492718e-02 -1.57481725e-02 -9.64157133e-03 -5.87894286e-03 -6.19748837e-03 -2.36969661e-03 -1.99711311e-03  5.53156349e-04  1.40839066e-03 -4.60902844e-03  2.20776168e-03  1.64283303e-03  4.34283074e-03  2.25410068e-04 -3.79745092e-04  7.97889647e-04 -1.10207786e-03
 1.01482970e+01 -1.38178925e-01  8.97389989e-03 -7.82549511e-02 -1.49485430e-02 -9.09698978e-03 -5.57079235e-03 -5.98603340e-03 -2.30474222e-03 -2.20923905e-03  4.23403368e-04  1.68527982e-03 -4.76417353e-03  2.30383364e-03  1.61083874e-03  4.26466939e-03  1.64900920e-04 -7.16838812e-04  7.71455064e-04 -1.32085032e-03
 1.02004010e+01 -1.33699528e-01  9.01832136e-03 -7.54650592e-02 -1.42034452e-02 -8.57588785e-03 -5.29134219e-03 -5.77588434e-03 -2.24378604e-03 -2.41460452e-03  3.13994754e-04  1.94614626e-03 -4.90938237e-03  2.42143679e-03  1.57600512e-03  4.17314622e-03  1.04353811e-04 -1.04266113e-03  7.59550386e-04 -1.53668211e-03
 1.02525050e+01 -1.29372466e-01  9.03814976e-03 -7.27768948e-02 -1.35103842e-02 -8.07741764e-03 -5.03871079e-03 -5.56868055e-03 -2.18678456e-03 -2.61232979e-03  2.25030027e-04  2.18799840e-03 -5.04343711e-03  2.55911860e-03  1.53776443e-03  4.06877480e-03  4.42063720e-05 -1.35549348e-03  7.62461600e-04 -1.74812027e-03
 1.03046090e+01 -1.25191128e-01  9.03678101e-03 -7.01876120e-02 -1.28669978e-02 -7.60063257e-03 -4.81104299e-03 -5.36606965e-03 -2.13373758e-03 -2.80164519e-03  1.56351427e-04  2.40813640e-03 -5.16523376e-03  2.71527744e-03  1.49566354e-03  3.95224097e-03 -1.50825734e-05 -1.65379526e-03  7.80326311e-04 -1.95380346e-03
 1.03567130e+01 -1.21149180e-01  9.01730782e-03 -6.76942143e-02 -1.22710155e-02 -7.14450752e-03 -4.60651339e-03 -5.16968872e-03 -2.08469116e-03 -2.98189515e-03  1.07548828e-04  2.60418236e-03 -5.27379074e-03  2.88818436e-03  1.44936953e-03  3.82439456e-03 -7.30399280e-05 -1.93622320e-03  8.13129612e-04 -2.15247067e-03
 1.04088180e+01 -1.17240515e-01  8.98253562e-03 -6.52935543e-02 -1.17202267e-02 -6.70795893e-03 -4.42333129e-03 -4.98114432e-03 -2.03973962e-03 -3.15254064e-03  7.79696218e-05  2.77410389e-03 -5.36825526e-03  3.07600788e-03  1.39867282e-03  3.68623778e-03 -1.29185063e-04 -2.20164644e-03  8.60703126e-04 -2.34296805e-03
 1.04609220e+01 -1.13459575e-01  8.93500057e-03 -6.29825565e-02 -1.12125022e-02 -6.28990381e-03 -4.25976145e-03 -4.80200888e-03 -1.99903038e-03 -3.31314475e-03  6.67334148e-05  2.91621775e-03 -5.44790025e-03  3.27682101e-03  1.34349323e-03  3.53892526e-03 -1.83031145e-04 -2.44913405e-03  9.22720598e-04 -2.52423643e-03
 1.05130260e+01 -1.09800912e-01  8.87697895e-03 -6.07579751e-02 -1.07457135e-02 -5.88923296e-03 -4.11410903e-03 -4.63377997e-03 -1.96275873e-03 -3.46339045e-03  7.27438342e-05  3.02922133e-03 -5.51213820e-03  3.48864495e-03  1.28387419e-03  3.38373571e-03 -2.34097141e-04 -2.67799034e-03  9.98704497e-04 -2.69533421e-03
 1.05651300e+01 -1.06259510e-01  8.81050173e-03 -5.86166111e-02 -1.03177617e-02 -5.50486569e-03 -3.98473892e-03 -4.47787521e-03 -1.93116998e-03 -3.60306475e-03  9.47085326e-05  3.11218646e-03 -5.56051572e-03  3.70945717e-03  1.21998445e-03  3.22206818e-03 -2.81908900e-04 -2.88773623e-03  1.08802536e-03 -2.85542250e-03
 1.06172340e+01 -1.02830701e-01  8.73736523e-03 -5.65552903e-02 -9.92655439e-03 -5.13575965e-03 -3.87007582e-03 -4.33560865e-03 -1.90455562e-03 -3.73205904e-03  1.31157807e-04  3.16456582e-03 -5.59271675e-03  3.93721696e-03  1.15211330e-03  3.05542390e-03 -3.26005605e-04 -3.07811382e-03  1.18990692e-03 -3.00376783e-03
 1.06693390e+01 -9.95101118e-02  8.65913987e-03 -5.45708480e-02 -9.56998945e-03 -4.78092002e-03 -3.76860536e-03 -4.20816861e-03 -1.88324878e-03 -3.85036784e-03  1.80466784e-04  3.18619166e-03 -5.60856293e-03  4.16989160e-03  1.08066319e-03  2.88538602e-03 -3.65945783e-04 -3.24908620e-03  1.30343433e-03 -3.13974294e-03
 1.07214430e+01 -9.62939061e-02  8.57718611e-03 -5.26602968e-02 -9.24597525e-03 -4.43943979e-03 -3.67888355e-03 -4.09660798e-03 -1.86762019e-03 -3.95807595e-03  2.40874004e-04  3.17726895e-03 -5.60801218e-03  4.40545946e-03  1.00614773e-03  2.71361459e-03 -4.01309515e-04 -3.40081881e-03  1.42755274e-03 -3.26281415e-03
 1.07735470e+01 -9.31783935e-02  8.49265482e-03 -5.08206127e-02 -8.95238518e-03 -4.11046984e-03 -3.59952640e-03 -4.00181127e-03 -1.85806890e-03 -4.05536782e-03  3.10511010e-04  3.13836779e-03 -5.59115892e-03  4.64195696e-03  9.29174105e-04  2.54180770e-03 -4.31708169e-04 -3.53369085e-03  1.56108948e-03 -3.37255400e-03
 1.08256510e+01 -9.01602717e-02  8.40650269e-03 -4.90488987e-02 -8.68708379e-03 -3.79325497e-03 -3.52921840e-03 -3.92448795e-03 -1.85501617e-03 -4.14251352e-03  3.87423566e-04  3.07040720e-03 -5.55823014e-03  4.87747977e-03  8.50437646e-04  2.37169453e-03 -4.56786276e-04 -3.64827118e-03  1.70275612e-03 -3.46862709e-03
 1.08777560e+01 -8.72364888e-02  8.31949857e-03 -4.73423218e-02 -8.44791582e-03 -3.48712729e-03 -3.46670923e-03 -3.86515392e-03 -1.85889625e-03 -4.21986745e-03  4.69599547e-04  2.97463577e-03 -5.50958140e-03  5.11020935e-03  7.70706811e-04  2.20500828e-03 -4.76227571e-04 -3.74531082e-03  1.85116528e-03 -3.55079042e-03
 1.09298600e+01 -8.44044445e-02  8.23223999e-03 -4.56982470e-02 -8.23272681e-03 -3.19153349e-03 -3.41081782e-03 -3.82412300e-03 -1.87014623e-03 -4.28785722e-03  5.54988306e-04  2.85261807e-03 -5.44569658e-03  5.33841126e-03  6.90815930e-04  2.04347792e-03 -4.89758410e-04 -3.82572132e-03  2.00483243e-03 -3.61888315e-03
 1.09819640e+01 -8.16616294e-02  8.14515346e-03 -4.41140437e-02 -8.03934051e-03 -2.90600142e-03 -3.36042418e-03 -3.80148989e-03 -1.88919605e-03 -4.34698674e-03  6.41536009e-04  2.70619880e-03 -5.36717711e-03  5.56047638e-03  6.11641645e-04  1.88878769e-03 -4.97154634e-04 -3.89056966e-03  2.16220733e-03 -3.67283169e-03
 1.10340680e+01 -7.90058245e-02  8.05851203e-03 -4.25872174e-02 -7.86558449e-03 -2.63016355e-03 -3.31447310e-03 -3.79712764e-03 -1.91645752e-03 -4.39782408e-03  7.27204917e-04  2.53748171e-03 -5.27473933e-03  5.77491556e-03  5.34093899e-04  1.74256889e-03 -4.98244388e-04 -3.94105289e-03  2.32167824e-03 -3.71263860e-03
 1.10861720e+01 -7.64350166e-02  7.97244525e-03 -4.11153759e-02 -7.70929388e-03 -2.36374894e-03 -3.27197137e-03 -3.81068209e-03 -1.95231315e-03 -4.44099670e-03  8.09999880e-04  2.34879765e-03 -5.16920677e-03  5.98037467e-03  4.59098711e-04  1.60637586e-03 -4.92912709e-04 -3.97848140e-03  2.48159100e-03 -3.73837970e-03
 1.11382770e+01 -7.39473219e-02  7.88694990e-03 -3.96961988e-02 -7.56831888e-03 -2.10657455e-03 -3.23198554e-03 -3.84157148e-03 -1.99710582e-03 -4.47718543e-03  8.87993853e-04  2.14266761e-03 -5.05150001e-03  6.17564678e-03  3.87580823e-04  1.48166349e-03 -4.81105083e-04 -4.00425969e-03  2.64026920e-03 -3.75019954e-03
 1.11903810e+01 -7.15411454e-02  7.80190975e-03 -3.83275425e-02 -7.44054661e-03 -1.85855929e-03 -3.19364331e-03 -3.88898608e-03 -2.05112405e-03 -4.50711494e-03  9.59344933e-04  1.92178430e-03 -4.92263736e-03  6.35966379e-03  3.20453002e-04  1.36977716e-03 -4.62831932e-04 -4.01986441e-03  2.79601963e-03 -3.74830615e-03
 1.12424850e+01 -6.92148646e-02  7.71709971e-03 -3.70072716e-02 -7.32389734e-03 -1.61968760e-03 -3.15612759e-03 -3.95189749e-03 -2.11459641e-03 -4.53155073e-03  1.02232690e-03  1.68895226e-03 -4.78371193e-03  6.53152323e-03  2.58591810e-04  1.27192015e-03 -4.38170250e-04 -4.02682675e-03  2.94716871e-03 -3.73296793e-03
 1.12945890e+01 -6.69669927e-02  7.63220710e-03 -3.57333644e-02 -7.21634870e-03 -1.39002108e-03 -3.11867813e-03 -4.02906573e-03 -2.18767803e-03 -4.55128888e-03  1.07534297e-03  1.44706635e-03 -4.63589037e-03  6.69047523e-03  2.02827578e-04  1.18914650e-03 -4.07266835e-04 -4.02670973e-03  3.09206850e-03 -3.70450805e-03
 1.13466930e+01 -6.47961011e-02  7.54684546e-03 -3.45038803e-02 -7.11594640e-03 -1.16968413e-03 -3.08058972e-03 -4.11905223e-03 -2.27044196e-03 -4.56714916e-03  1.11694531e-03  1.19907038e-03 -4.48040001e-03  6.83592645e-03  1.53928028e-04  1.12234324e-03 -3.70339961e-04 -4.02108848e-03  3.22911803e-03 -3.66330056e-03
 1.13987980e+01 -6.27007531e-02  7.46056884e-03 -3.33169319e-02 -7.02081631e-03 -9.58849675e-04 -3.04121044e-03 -4.22023761e-03 -2.36287256e-03 -4.57996757e-03  1.14585140e-03  9.47914544e-04 -4.31851434e-03  6.96744063e-03  1.12583414e-04  1.07221616e-03 -3.27679626e-04 -4.01153021e-03  3.35678381e-03 -3.60976517e-03
 1.14509020e+01 -6.06796378e-02  7.37289477e-03 -3.21707717e-02 -6.92918526e-03 -7.57743974e-04 -2.99994414e-03 -4.33083256e-03 -2.46485100e-03 -4.59058740e-03  1.16095574e-03  6.96537599e-04 -4.15155377e-03  7.08472495e-03  7.93964902e-05  1.03928194e-03 -2.79651282e-04 -3.99957595e-03  3.47360785e-03 -3.54436773e-03
 1.15030060e+01 -5.87313058e-02  7.28331095e-03 -3.10636509e-02 -6.83938352e-03 -5.66610529e-04 -2.95624561e-03 -4.44891112e-03 -2.57615998e-03 -4.59985265e-03  1.16134462e-03  4.47801396e-04 -3.98085459e-03  7.18763971e-03  5.48659325e-05  1.02385325e-03 -2.26690399e-04 -3.98672130e-03  3.57823955e-03 -3.46761028e-03
 1.15551100e+01 -5.68543110e-02  7.19129845e-03 -2.99939085e-02 -6.74986473e-03 -3.85714139e-04 -2.90962350e-03 -4.57242726e-03 -2.69647248e-03 -4.60859884e-03  1.14630245e-03  2.04475091e-04 -3.80776878e-03  7.27618079e-03  3.93793377e-05  1.02603626e-03 -1.69304194e-04 -3.97440019e-03  3.66944200e-03 -3.38003143e-03
 1.16072140e+01 -5.50471519e-02  7.09634642e-03 -2.89599456e-02 -6.65921583e-03 -2.15324126e-04 -2.85963987e-03 -4.69924298e-03 -2.82535069e-03 -4.61764506e-03  1.11531893e-03 -3.08030007e-05 -3.63364804e-03  7.35047387e-03  3.32036565e-05  1.04572545e-03 -1.08068461e-04 -3.96396916e-03  3.74610979e-03 -3.28220218e-03
 1.16593190e+01 -5.33082242e-02  6.99796616e-03 -2.79602050e-02 -6.56616571e-03 -5.56985803e-05 -2.80590963e-03 -4.82715886e-03 -2.96224781e-03 -4.62778595e-03  1.06809180e-03 -2.55560798e-04 -3.45982757e-03  7.41076570e-03  3.64784329e-05  1.08260305e-03 -4.36228784e-05 -3.95669314e-03  3.80728415e-03 -3.17472050e-03
 1.17114230e+01 -5.16359417e-02  6.89571388e-03 -2.69932466e-02 -6.46960161e-03  9.29163694e-05 -2.74810549e-03 -4.95393353e-03 -3.10649831e-03 -4.63978273e-03  1.00453212e-03 -4.67504049e-04 -3.28762646e-03  7.45740904e-03  4.92103696e-05  1.13613731e-03  2.33284267e-05 -3.95373356e-03  3.85216122e-03 -3.05821690e-03
 1.17635270e+01 -5.00285278e-02  6.78919374e-03 -2.60576330e-02 -6.36856596e-03  2.30317543e-04 -2.68595269e-03 -5.07732883e-03 -3.25733654e-03 -4.65435625e-03  9.24757680e-04 -6.64568043e-04 -3.11831481e-03  7.49085812e-03  7.12707181e-05  1.20559093e-03  9.20298108e-05 -3.95613673e-03  3.88011023e-03 -2.93333911e-03
 1.18156310e+01 -4.84841457e-02  6.67807827e-03 -2.51520075e-02 -6.26226927e-03  3.56344482e-04 -2.61923410e-03 -5.19513060e-03 -3.41389113e-03 -4.67217831e-03  8.29092713e-04 -8.44922669e-04 -2.95311466e-03  7.51165171e-03  1.02394312e-04  1.29002561e-03  1.61675709e-04 -3.96482559e-03  3.89067785e-03 -2.80075746e-03
 1.18677350e+01 -4.70008627e-02  6.56211819e-03 -2.42750766e-02 -6.15009229e-03  4.70894323e-04 -2.54779030e-03 -5.30518183e-03 -3.57519425e-03 -4.69386426e-03  7.18061196e-04 -1.00699593e-03 -2.79318453e-03  7.52040209e-03  1.42180768e-04  1.38831232e-03  2.31419311e-04 -3.98059249e-03  3.88359689e-03 -2.66116035e-03
 1.19198400e+01 -4.55766253e-02  6.44114990e-03 -2.34255964e-02 -6.03158555e-03  5.73934679e-04 -2.47151916e-03 -5.40541456e-03 -3.74019331e-03 -4.71996609e-03  5.92376154e-04 -1.14949192e-03 -2.63960508e-03  7.51778246e-03  1.90098858e-04  1.49914609e-03  3.00382236e-04 -4.00409449e-03  3.85879109e-03 -2.51524877e-03
 1.19719440e+01 -4.42093720e-02  6.31511292e-03 -2.26024400e-02 -5.90647844e-03  6.65506088e-04 -2.39038272e-03 -5.49387147e-03 -3.90774854e-03 -4.75096353e-03  4.52939351e-04 -1.27139176e-03 -2.49337997e-03  7.50451505e-03  2.45488163e-04  1.62105222e-03  3.67658435e-04 -4.03584810e-03  3.81638049e-03 -2.36374519e-03
 1.20240480e+01 -4.28968770e-02  6.18404194e-03 -2.18045030e-02 -5.77466333e-03  7.45742962e-04 -2.30439927e-03 -5.56874511e-03 -4.07666399e-03 -4.78726055e-03  3.00814630e-04 -1.37197768e-03 -2.35540833e-03  7.48135882e-03  3.07572184e-04  1.75241652e-03  4.32332033e-04 -4.07623038e-03  3.75667948e-03 -2.20737426e-03
 1.20761520e+01 -4.16368706e-02  6.04807978e-03 -2.10307719e-02 -5.63620016e-03  8.14873351e-04 -2.21364957e-03 -5.62839576e-03 -4.24568831e-03 -4.82917771e-03  1.37223385e-04 -1.45082518e-03 -2.22648774e-03  7.44909798e-03  3.75464363e-04  1.89149658e-03  4.93482457e-04 -4.12547757e-03  3.68019691e-03 -2.04687139e-03
 1.21282570e+01 -4.04270012e-02  5.90747394e-03 -2.02802966e-02 -5.49130507e-03  8.73228550e-04 -2.11827378e-03 -5.67137749e-03 -4.41353583e-03 -4.87694844e-03 -3.64765973e-05 -1.50780634e-03 -2.10730136e-03  7.40853040e-03  4.48181793e-04  2.03644812e-03  5.50197669e-04 -4.18368858e-03  3.58762990e-03 -1.88297438e-03
 1.21803610e+01 -3.92649410e-02  5.76258663e-03 -1.95522502e-02 -5.34035327e-03  9.21243832e-04 -2.01847868e-03 -5.69645600e-03 -4.57888947e-03 -4.93071105e-03 -2.18794432e-04 -1.54308137e-03 -1.99842041e-03  7.36046094e-03  5.24652702e-04  2.18533681e-03  6.01581022e-04 -4.25082382e-03  3.47986498e-03 -1.71643342e-03
